gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
LOC100133461,0.20845617,1546,-0.19987392,0.84194297,20219
DENND1B,0.20839427,1547,6.3437805,3.2013703e-09,7385
KLHL2,0.20817976,1548,-10.360172,2.7266278e-18,3703
LOC643441,0.20805696,1549,3.6576447,0.00032938583,11672
LOC100505835,0.20794646,1550,-6.2105584,1.3669901e-08,7773
MIR4316,0.20776346,1551,0.45388374,0.6508129,19396
SELV,0.2077316,1552,-5.0258174,2.326533e-06,9481
SPAG7,0.20769586,1553,-2.9473777,0.003866322,13149
LOC100129427,0.20763677,1554,-1.3949374,0.16647525,16627
RNASEL,0.20748594,1555,-1.9506772,0.053058945,15270
DEFB109P1B,0.20735794,1556,-4.445765,2.2662949e-05,10355
RC3H1,0.20731804,1557,-4.994518,2.201224e-06,9452
SPATA22,0.20718065,1558,-7.3025756,8.1819676e-11,6510
OR6C2,0.2069977,1559,-1.5866573,0.11586163,16165
MIR4318,0.20685534,1560,1.1661114,0.2438689,17200
PLAC1,0.20670718,1561,26.443111,0.0,40
MIR379,0.20644733,1562,0.108598314,0.9137477,20519
INSM1,0.20641693,1563,10.182379,1.4120924e-21,2911
ECE2,0.20641278,1564,17.926859,4.272497e-39,762
MIR497,0.20640779,1565,-2.9524524,0.0039778533,13167
MIR181A2,0.20640361,1566,-0.58346903,0.5609127,18987
LOC339290,0.20620967,1567,-12.504985,2.0647688e-22,2721
MIR1913,0.2060259,1568,0.9658165,0.33626592,17758
PRPF19,0.2060012,1569,9.173454,2.026012e-15,4586
CHPF,0.20586032,1570,14.377952,1.4381506e-28,1694
MIR605,0.20582926,1571,-0.009791182,0.9922071,20828
RND1,0.20572108,1572,9.925757,1.0919529e-17,3864
FTSJ3,0.20569637,1573,3.3075485,0.001230664,12402
FAM159A,0.20548727,1574,7.4140577,1.27624794e-11,6105
CHCHD4,0.20501742,1575,2.9428587,0.0036903056,13113
LOC284576,0.20475787,1576,0.83660156,0.40354648,18147
AMELY,0.20462398,1577,-0.76505256,0.4462176,18376
SCARNA5,0.20454428,1578,-1.0006326,0.31935257,17663
SND1-IT1,0.20445342,1579,0.9870535,0.3258208,17701
MSMO1,0.20431647,1580,4.6005936,1.1822939e-05,10105
INPP5A,0.20426774,1581,-11.026736,1.5785933e-20,3132
GPR50,0.20423749,1582,-4.9155645,3.5575933e-06,9649
TRIM67,0.20411277,1583,-0.26287732,0.79311985,20016
NYX,0.20408978,1584,4.239491,3.75215e-05,10573
MIR521-1,0.20397322,1585,-0.5194383,0.60472286,19194
OR51S1,0.20395133,1586,0.36806005,0.71354103,19676
MIR548H4,0.20388296,1587,-2.2902613,0.023956118,14477
C3orf30,0.20385405,1588,5.7201056,1.9665698e-08,7884
MIR4521,0.20357066,1589,-0.19915824,0.84253013,20223
DEFB135,0.20345327,1590,0.13325043,0.8942793,20433
LOC653566,0.20339727,1591,9.302606,1.3477184e-17,3888
MAT2B,0.2033414,1592,-7.1238956,1.0256033e-10,6559
OR5AP2,0.20332658,1593,-1.6259844,0.107308954,16081
OR6K3,0.2031087,1594,2.4148026,0.016992403,14203
TSEN2,0.20287971,1595,-0.097804055,0.92225367,20552
MIR4785,0.20251445,1596,0.8891336,0.37593365,17980
MIR518D,0.20231004,1597,-0.8792265,0.381628,18014
DSC1,0.20228055,1598,-11.451153,6.5356555e-20,3270
OR2A2,0.20203552,1599,-2.6572113,0.009216538,13753
MIR4701,0.20201218,1600,-4.808007,5.4336388e-06,9814
MIR1178,0.20198429,1601,1.7389975,0.08442968,15812
PCBP3,0.20165055,1602,-8.451772,1.5365988e-13,5241
EDN2,0.20164484,1603,11.601815,3.6996085e-22,2776
MIR1827,0.20137295,1604,0.48889607,0.62594193,19288
MAB21L2,0.20134962,1605,-0.90766346,0.3662012,17923
MIR3909,0.20130157,1606,-2.2075007,0.02964493,14676
OR2M3,0.20096347,1607,-0.84364146,0.4009894,18130
LINC00313,0.200838,1608,-4.1134496,7.092718e-05,10851
MIR4739,0.20077989,1609,0.2834998,0.7773649,19955
KRTAP5-10,0.20058998,1610,6.751045,1.9844834e-10,6702
ITSN1,0.2003974,1611,-10.258109,2.9758097e-17,3984
MIR4746,0.20021734,1612,3.260059,0.0014748167,12513
C10orf76,0.2000409,1613,-2.1200912,0.035833836,14865
MIR3621,0.20003337,1614,3.3772678,0.00092057616,12230
MIR491,0.19998714,1615,-1.6460861,0.10282153,16035
KRTAP10-7,0.19997866,1616,0.27505288,0.7838118,19978
MIR4288,0.19991778,1617,-0.10368149,0.9176348,20531
MIR1247,0.19972204,1618,-8.721341,4.6058392e-14,5036
BTAF1,0.19963458,1619,-6.267045,9.929462e-09,7699
MIR3156-3,0.19942069,1620,5.2761025,2.4274797e-07,8684
GOLGA8B,0.19912729,1621,-8.772967,2.2813177e-14,4941
MIR4292,0.19875062,1622,3.1495678,0.002111389,12739
RAD54L,0.19845115,1623,19.83813,0.0,379
SNORD114-14,0.19837771,1624,-1.2608025,0.21061458,16980
SNF8,0.19831783,1625,6.063546,1.21579316e-08,7752
MIR642A,0.19794565,1626,4.1649218,5.2851694e-05,10718
MIR503,0.19792384,1627,-0.06428649,0.9488625,20653
LYRM7,0.19791892,1628,-8.726363,4.515462e-14,5033
FAM172BP,0.19787464,1629,6.2026873,4.4076423e-09,7479
ESYT1,0.19756986,1630,-12.2183695,5.0572027e-22,2807
OR51T1,0.19739474,1631,0.3379,0.7360859,19779
FAM90A9,0.1973856,1632,-0.64656025,0.51957065,18776
LOC100505474,0.19735545,1633,1.4129157,0.15918712,16552
MCC,0.19730237,1634,-9.1304455,1.1905693e-15,4505
AADACL3,0.19722289,1635,-4.5300617,1.7854123e-05,10267
MIR4456,0.19721195,1636,2.0168993,0.0439974,15085
C3AR1,0.19719732,1637,-0.87820405,0.3819476,18015
OR13C2,0.19703585,1638,-2.9395356,0.004140264,13200
MIR1264,0.19700956,1639,1.6218122,0.10517861,16059
PCDHB11,0.19699289,1640,-8.138239,2.970482e-13,5384
MIR4253,0.19691108,1641,-0.15916893,0.8738787,20350
FAM53B,0.1968658,1642,1.2266989,0.22183582,17058
GMDS,0.19685262,1643,6.783899,3.9334022e-10,6859
LOC100505806,0.19674587,1644,-8.055352,5.820119e-14,5077
LOC339894,0.1966748,1645,-3.1986566,0.0017597548,12627
BPNT1,0.1966214,1646,16.046024,0.0,663
OR51B2,0.19657749,1647,-1.3503258,0.18002662,16752
OR1A2,0.19654036,1648,0.5962794,0.5522649,18942
ACTR3BP5,0.19648051,1649,-1.0897317,0.27851,17420
DDX60,0.19608748,1650,3.3876312,0.0009346558,12246
MIR539,0.19608086,1651,-0.40632764,0.6854508,19554
DBIL5P,0.19584577,1652,-1.2414069,0.21666649,17017
LOC127841,0.19576788,1653,7.6208587,2.8533504e-12,5792
LOC100128675,0.19576222,1654,5.8983827,2.0058332e-08,7887
OR10T2,0.19565031,1655,0.26739344,0.7895978,20002
C18orf34,0.19554758,1656,-17.824947,2.099701e-33,1183
KRT78,0.19537142,1657,4.425529,1.3364022e-05,10152
DKFZP686I15217,0.19532347,1658,-0.50067437,0.6175115,19246
FLJ33581,0.19497994,1659,0.54124945,0.58943254,19122
MIR1262,0.19497651,1660,-3.1869595,0.001952187,12697
MIR378D1,0.19497454,1661,-1.2695309,0.20738605,16951
DSTYK,0.19492076,1662,-1.6675764,0.09793805,15986
MIR124-2,0.19483398,1663,4.3499928,1.5152094e-05,10205
MIR3926-1,0.19467345,1664,-2.0337815,0.04478653,15099
KRTAP4-9,0.19460642,1665,0.69030046,0.49152982,18630
MIR4289,0.19459017,1666,3.7753878,0.00017040275,11289
OR52N2,0.19452307,1667,-3.8650799,0.00019032702,11358
C2orf53,0.19450057,1668,-1.1631311,0.24758023,17220
FANCF,0.19439423,1669,9.576749,4.2607703e-16,4364
MIR3682,0.19421574,1670,-6.968356,2.6907834e-10,6767
MIR557,0.19410864,1671,-0.78234977,0.43600443,18322
KCTD15,0.19404694,1672,9.022937,3.1525775e-16,4312
HEG1,0.19404455,1673,-5.852739,6.149252e-08,8219
LCE4A,0.1940296,1674,0.020908857,0.983359,20795
OR9A2,0.19398741,1675,0.80665,0.4213503,18252
C15orf44,0.19392797,1676,4.5902386,1.1454285e-05,10092
SNORD115-3,0.19389123,1677,3.365001,0.000797408,12146
OR4K2,0.19368978,1678,-1.1764946,0.24242148,17189
OR2T27,0.19349268,1679,-0.5140489,0.608319,19210
POU3F2,0.1933819,1680,4.4158015,1.4053275e-05,10174
OR56A5,0.1932748,1681,1.117951,0.2659875,17347
LINC00301,0.1929526,1682,2.6859965,0.007922248,13661
OR52L1,0.19283822,1683,-0.246783,0.80555904,20076
OR5AC2,0.19265847,1684,-0.7316732,0.46607402,18483
MIR548J,0.19264221,1685,3.1690116,0.0018585243,12666
OR2G2,0.19236904,1686,-0.93626547,0.35150334,17846
MIR193A,0.1921972,1687,-2.9251294,0.0041934517,13207
OR2AE1,0.1921913,1688,-1.3655536,0.17500615,16698
MIR193B,0.19204026,1689,-0.28913745,0.7730248,19940
MIR4731,0.19195865,1690,-2.342159,0.021191891,14377
CLSTN1,0.19189334,1691,0.83007663,0.40844008,18175
MIR129-2,0.19189025,1692,0.1515737,0.8798353,20373
ASB15,0.19166535,1693,2.1862626,0.030077519,14685
KCNS3,0.19151498,1694,7.097709,8.4588704e-11,6518
CXorf59,0.19148056,1695,11.810622,1.6889522e-29,1568
C15orf56,0.19141409,1696,2.6297665,0.009399474,13764
OR52R1,0.19132584,1697,-0.7897844,0.4315971,18308
FAM76B,0.19132173,1698,-3.7932527,0.00024763466,11516
OR1F1,0.19118685,1699,9.225603,1.7745269e-19,3387
LOC339298,0.19117847,1700,-0.7566549,0.45097458,18404
SNORD115-39,0.19113734,1701,3.1613228,0.0016220361,12575
PLBD1,0.19104546,1702,-8.717279,1.22135e-15,4508
OR12D2,0.19087642,1703,0.14032994,0.88865185,20415
MIR676,0.19085518,1704,-0.6232864,0.534534,18842
MIR18B,0.19078343,1705,5.0935664,4.282622e-07,8876
SNORD114-21,0.19071431,1706,-0.26628825,0.79061157,20007
CDRT7,0.19066028,1707,-0.6518248,0.51607275,18755
MIR488,0.19063085,1708,1.443471,0.14922951,16481
SPAG4,0.19062576,1709,10.700044,9.5712836e-20,3318
MIR380,0.19043761,1710,1.9950382,0.046327077,15130
OR1Q1,0.19021496,1711,-2.0488157,0.04300033,15064
MIR520E,0.1900951,1712,-0.7166277,0.47542828,18541
PPP1R37,0.19001108,1713,10.370954,5.1050837e-18,3784
RNF138P1,0.18972626,1714,-2.8886383,0.004651446,13274
MIR595,0.18958062,1715,6.375527,2.9053326e-10,6786
NLRX1,0.1895329,1716,-14.396066,1.7265215e-27,1824
MIR4712,0.1894282,1717,-6.231053,9.288681e-09,7677
CNR1,0.1892769,1718,-10.204108,5.5031627e-18,3793
DNMBP-AS1,0.18922599,1719,-4.26965,4.0389466e-05,10608
LOC100499405,0.1891878,1720,7.5834517,3.964879e-12,5853
SNORD114-10,0.18912192,1721,-2.1298027,0.035690982,14862
KTN1,0.18891251,1722,-1.5430009,0.12524989,16257
LOC339568,0.18866593,1723,0.3593594,0.71997964,19703
SPPL2C,0.18854815,1724,4.9298205,1.6757848e-06,9343
MIR425,0.1884042,1725,-0.17381953,0.86234283,20315
MIR597,0.18807527,1726,-1.1646185,0.24705489,17216
MIR1289-2,0.1880312,1727,0.7058211,0.481729,18582
C7orf46,0.18798761,1728,-3.5584033,0.0005333614,11921
KRTAP10-12,0.18775994,1729,-0.8075483,0.42125374,18251
BMP15,0.18772939,1730,1.3275955,0.18667904,16807
PPAPDC1B,0.18772452,1731,9.27729,1.2154949e-16,4179
KPNA6,0.18770023,1732,-2.299991,0.023075502,14438
MIR1539,0.18760803,1733,-0.7087879,0.48008066,18570
LOC643723,0.18759522,1734,-10.639881,1.9922796e-18,3673
LINC00159,0.18754426,1735,-1.6304972,0.10611073,16070
BPGM,0.18736814,1736,4.4677305,1.6326196e-05,10233
OR1K1,0.18725684,1737,-1.8479519,0.06769823,15505
MIR1284,0.1872461,1738,-0.14422725,0.88560903,20396
AQP12A,0.18713008,1739,-0.5692672,0.5703311,19029
MIR486,0.18709163,1740,0.61274254,0.5412288,18884
OR2C3,0.18696557,1741,-3.2268002,0.0016663399,12590
MIR4320,0.18687361,1742,-0.22120278,0.82537997,20161
KRTAP10-10,0.18662527,1743,-0.061077856,0.95141876,20665
AWAT1,0.18662122,1744,3.111097,0.0020308886,12720
OR11H2,0.18659055,1745,-0.76801217,0.44423229,18368
SNORD114-25,0.18625247,1746,-0.10236405,0.91867423,20535
SNHG10,0.18606369,1747,0.6098369,0.54317605,18895
MIR143HG,0.18603528,1748,-21.18775,0.0,261
TAS2R19,0.18597266,1749,-3.4063525,0.0009373951,12251
C1orf130,0.18576905,1750,-9.763858,1.313018e-16,4187
LOC285074,0.18543993,1751,-9.2219515,2.1553488e-15,4597
DEFB123,0.18535785,1752,1.8292491,0.0696742,15543
NCAPG,0.1852763,1753,21.518356,0.0,227
MIR191,0.18518871,1754,2.6768255,0.008361156,13696
MIR548I1,0.18501683,1755,-3.5731084,0.00054220826,11928
LOC442421,0.18497056,1756,5.028404,1.2315365e-06,9245
SPATA6,0.18480489,1757,-5.802955,5.6528975e-08,8193
RUNX1-IT1,0.18475533,1758,2.138595,0.034517,14839
INTS4L1,0.18464993,1759,1.7656281,0.07987118,15742
TRIM24,0.18459061,1760,5.1872993,8.1647477e-07,9097
MIR3685,0.18447316,1761,-0.9904877,0.32406393,17689
FAM72A,0.18437979,1762,21.654938,0.0,221
C10orf28,0.1843133,1763,-3.0599506,0.0028276932,12920
MIR192,0.1841855,1764,-0.22141518,0.8252333,20159
MIR3145,0.18409799,1765,-3.1229746,0.002365216,12807
PLEKHA5,0.18399334,1766,-5.6087337,1.6559216e-07,8542
SNORD115-47,0.18391612,1767,-0.49402526,0.62250656,19271
MIR4673,0.1839131,1768,0.50153095,0.61703706,19241
TRIM58,0.18388301,1769,4.8569813,2.0382713e-06,9425
APOL5,0.18379006,1770,-4.6148515,1.2252372e-05,10125
MIR4723,0.1837728,1771,1.3376174,0.18368068,16783
SPON2,0.18375401,1772,1.0720224,0.2856547,17465
BEND3,0.183698,1773,6.010371,1.7047437e-08,7845
CRYL1,0.18369342,1774,-7.5831175,5.586528e-12,5922
LOC340515,0.1834913,1775,8.947533,9.246357e-16,4473
SPG7,0.18347874,1776,-4.2298093,4.6646644e-05,10667
TMTC2,0.18343395,1777,-1.9825016,0.04981073,15211
MIR548AL,0.18341413,1778,1.0803726,0.28205433,17445
GZMH,0.18317345,1779,-3.9568884,0.00012379455,11135
MCM7,0.18317074,1780,5.270208,5.151815e-07,8932
OR2AG2,0.182992,1781,-1.8060565,0.074014954,15630
LOC441204,0.18294016,1782,-8.087113,2.813813e-13,5372
MIR563,0.18292496,1783,-0.7903034,0.43112314,18304
MIR3175,0.18287624,1784,-0.6283911,0.53119266,18825
LOC349160,0.18272316,1785,5.396094,3.9433786e-07,8848
MIR4470,0.18248828,1786,-1.0360203,0.30261937,17571
DKFZP586I1420,0.1824047,1787,-0.62075317,0.5359165,18849
MIR518A1,0.18231922,1788,2.0583777,0.039828874,14981
OR7G3,0.18229675,1789,-0.34048155,0.73406154,19765
METTL6,0.18207029,1790,7.9544816,6.39967e-13,5517
IQSEC2,0.18206978,1791,6.575754,2.6911845e-10,6768
PPAP2A,0.18185005,1792,-18.958572,1.0417785e-38,790
ANKRD18DP,0.18159094,1793,0.3827828,0.7025322,19630
GOLPH3L,0.1812909,1794,7.7106824,1.7413979e-12,5702
MIR4520A,0.1812106,1795,-0.61386335,0.5406709,18878
MIR1265,0.181209,1796,0.5362868,0.5927771,19134
MIR2681,0.18108398,1797,-0.9162505,0.36192155,17908
MIR876,0.18102881,1798,4.033629,5.958906e-05,10766
SNORD115-26,0.18096909,1799,2.8305297,0.004749882,13290
THADA,0.18083498,1800,-1.8136463,0.07220659,15595
LOC100129046,0.18079896,1801,-1.8117417,0.072562605,15606
KRTAP10-8,0.18079332,1802,1.7548307,0.08163236,15772
ANKRD63,0.18078592,1803,0.72362435,0.47090524,18514
OR5L1,0.18055975,1804,-0.62657946,0.53235435,18831
MIR205,0.18052505,1805,-7.4586806,2.6503992e-11,6271
FNDC3A,0.18028098,1806,-7.14185,1.15506896e-10,6576
SPATA25,0.18021554,1807,-5.2158723,9.206361e-07,9133
NPAS4,0.18016157,1808,-8.001725,2.15443e-12,5744
LOC100129726,0.18006693,1809,-5.6820292,1.2949148e-07,8474
LOC100130264,0.17984352,1810,-0.44746682,0.6554184,19422
SNORD115-5,0.17972088,1811,1.0775782,0.28149584,17439
MIR34C,0.17971131,1812,-1.2602786,0.2103468,16975
VWA5B2,0.17970157,1813,7.8380356,1.3098658e-13,5210
MYL9,0.17956352,1814,-17.394367,1.9919146e-37,866
LOC399753,0.17952926,1815,-4.3841157,2.744557e-05,10430
FAM20A,0.17941324,1816,-10.0578375,2.806966e-18,3708
SYTL2,0.17934537,1817,2.2909305,0.023573006,14461
DKK4,0.17913486,1818,-9.866856,8.9090654e-17,4137
SNORD115-8,0.17909703,1819,4.495676,7.802562e-06,9947
LIPC,0.1790016,1820,-9.343283,1.5693193e-15,4546
C4orf42,0.1789664,1821,9.312506,1.8104575e-17,3922
THRA,0.1789091,1822,-18.454704,0.0,513
ADAM21P1,0.17889869,1823,1.0819587,0.28150925,17442
KRTAP5-2,0.17881477,1824,7.2427716,4.7736576e-12,5892
MIR1910,0.17879784,1825,2.2298813,0.027628442,14609
LOC100129636,0.17874053,1826,1.4177874,0.15770702,16548
OR10W1,0.17861202,1827,-0.9881573,0.325499,17700
SNORD115-48,0.17860837,1828,-0.44673696,0.65605944,19426
OR1L1,0.17855325,1829,-2.2795324,0.024877973,14515
EXOC3L1,0.17850581,1830,1.8448753,0.06761714,15502
DEFB119,0.17849255,1831,-2.7922266,0.006370172,13488
C10orf114,0.17825024,1832,-1.6915514,0.092476904,15929
TRIM16L,0.17824975,1833,-0.7951225,0.4278591,18282
MIR1224,0.17818989,1834,-1.166013,0.24634458,17213
LOC152578,0.17812379,1835,-2.8242648,0.0057475017,13409
MIR1909,0.17802602,1836,-0.038780876,0.969142,20738
MIR4282,0.1779939,1837,-0.3322618,0.74044,19803
CGB7,0.17793638,1838,-7.303911,6.721994e-11,6460
LINC00330,0.17780656,1839,-3.1860106,0.001936017,12694
C19orf76,0.17780212,1840,-8.376522,1.7493053e-13,5264
LOC221442,0.17778726,1841,-8.07013,1.0384716e-12,5608
KRTAP10-5,0.1777462,1842,3.1299627,0.0020535379,12728
LOC440518,0.17774013,1843,-1.4274085,0.1565137,16538
FLJ37453,0.17771584,1844,-2.6739206,0.008422667,13700
CELA3B,0.17771477,1845,-0.36739963,0.714126,19677
MIRLET7E,0.17764564,1846,-1.1878707,0.23781706,17155
PRKCSH,0.17757565,1847,5.3883657,3.8847048e-07,8840
OXSM,0.1775333,1848,5.790052,4.0744528e-08,8092
MIR17HG,0.17745298,1849,-6.161464,1.155565e-08,7741
OR2T5,0.17725454,1850,-0.87994844,0.3811013,18010
SNORD115-22,0.17706946,1851,-0.24808322,0.8046101,20070
DZIP3,0.1770351,1852,-3.6043894,0.0004254191,11789
C8orf75,0.1769039,1853,2.2411163,0.027047172,14592
MIR382,0.17687625,1854,2.5802784,0.010020924,13810
VPS26A,0.17686346,1855,-4.5331087,1.4008903e-05,10173
WIPI1,0.17673624,1856,1.2682744,0.20686257,16947
RECQL5,0.1767022,1857,5.115717,9.1200957e-07,9130
HTR3A,0.17669998,1858,4.0007153,9.511494e-05,10986
OIP5,0.17666471,1859,23.981133,0.0,90
LOC286359,0.17657495,1860,1.3189646,0.1900071,16837
MIR3176,0.17624345,1861,2.0217311,0.045541417,15117
OR6M1,0.17616567,1862,2.7336307,0.007042053,13566
MIR4639,0.17601025,1863,-1.9228102,0.05715058,15334
FANCG,0.17599997,1864,8.233734,2.9392203e-13,5382
NDP,0.17592317,1865,0.05601369,0.95539397,20672
PSMB3,0.17580138,1866,15.00365,8.093189e-34,1154
PGF,0.1757339,1867,-1.5623145,0.12107054,16220
ST3GAL1,0.17563298,1868,6.076175,8.893407e-09,7665
MIR548F5,0.17524767,1869,3.0857682,0.0024401336,12823
TRPV5,0.1752396,1870,-1.3045057,0.19481477,16879
SNORD115-45,0.17518313,1871,2.099743,0.037624475,14916
LCK,0.17518112,1872,1.5095413,0.13347346,16340
SMAD5-AS1,0.1750609,1873,-7.412373,3.2358283e-11,6313
PSMA7,0.17501765,1874,10.382936,4.781842e-19,3502
HIST1H2AE,0.17497502,1875,9.355926,8.6679947e-16,4462
MIR4641,0.17490189,1876,0.560214,0.5765059,19064
HECW1,0.17475088,1877,-3.908005,0.00016417507,11274
HBZ,0.17470029,1878,-5.1245933,1.6031271e-06,9330
CELF3,0.17468831,1879,10.778126,1.410639e-25,2101
OR4A15,0.1744773,1880,-0.7651536,0.44605714,18374
OR5P2,0.17414424,1881,-4.9916534,2.725075e-06,9537
OR5AK4P,0.1738618,1882,-3.8872817,0.00018459858,11341
MIR153-2,0.17380862,1883,0.02558582,0.97963625,20779
MIR613,0.17360696,1884,7.956434,3.5481306e-14,4995
MIR4303,0.17346671,1885,1.8828543,0.06003056,15383
SNORD115-41,0.17328188,1886,2.3640373,0.018277194,14261
MIR30A,0.17313024,1887,-0.8707332,0.386085,18043
ATP1B4,0.17306766,1888,4.313665,3.2939017e-05,10511
S100A16,0.17290017,1889,15.944167,0.0,670
OR52E8,0.17280218,1890,0.03231371,0.9742825,20765
PTPDC1,0.17276849,1891,-1.3789774,0.17050256,16658
C5orf48,0.1727251,1892,-0.041680094,0.96682894,20723
GHRLOS2,0.17264722,1893,-9.217329,1.4359962e-15,4535
SNAI1,0.17263907,1894,-0.49753624,0.61983436,19260
LOC644669,0.1726032,1895,0.2738595,0.7847309,19983
MIR548I3,0.17260319,1896,-1.7030501,0.091655195,15921
TPP2,0.17258586,1897,-1.2565097,0.2112795,16983
LCN2,0.17252982,1898,-3.0470524,0.0028294227,12921
MIR498,0.17252249,1899,-0.4781685,0.6336108,19330
ACTL9,0.17246312,1900,1.3933891,0.16635229,16624
MIR920,0.1724472,1901,0.02190509,0.9825654,20786
MOSPD2,0.17208877,1902,-2.7119763,0.007736063,13647
FGF22,0.17192723,1903,1.1222503,0.26390693,17335
HTRA3,0.1719266,1904,3.8344123,0.00020518503,11400
AGBL1,0.17174815,1905,2.248638,0.025858337,14558
HSFX2,0.17170727,1906,0.10660496,0.9153091,20522
OR7D4,0.17170303,1907,0.29352972,0.7696787,19924
MIR194-1,0.171686,1908,0.6851803,0.4946773,18644
MIR510,0.17162035,1909,-0.33067608,0.7416552,19809
ORC4,0.17151617,1910,-2.2208297,0.028373092,14634
MIR4636,0.17151433,1911,-1.4744923,0.14367259,16438
MIR4450,0.17149161,1912,-5.0842385,1.8692177e-06,9388
MIR3914-1,0.17142755,1913,1.071761,0.28411987,17457
MIR658,0.17124031,1914,1.31832,0.19011739,16839
MIR614,0.17105418,1915,12.054543,5.0931116e-23,2608
LOC340544,0.17074439,1916,-3.4625027,0.0007842715,12134
LOC440356,0.17065293,1917,14.9282255,1.1371649e-38,791
RABL5,0.1706028,1918,13.552893,2.286366e-30,1473
MIR941-1,0.1704731,1919,3.6686516,0.00035435104,11707
MIR489,0.17043337,1920,3.1166961,0.0018862748,12677
KRT74,0.17015111,1921,-4.9760113,2.2672568e-06,9466
LOC285819,0.17003368,1922,-4.936433,3.168893e-06,9600
MIR2053,0.1700229,1923,4.7054267,2.9403707e-06,9564
C17orf78,0.16992903,1924,0.28927267,0.7728559,19938
GAB4,0.16983876,1925,-4.1566567,7.01318e-05,10846
TACR1,0.16982977,1926,-19.8723,0.0,378
LONRF2,0.16981858,1927,-0.9223661,0.35774037,17880
ZBTB20-AS1,0.16944101,1928,0.23213565,0.8168802,20121
KRTAP10-6,0.16931969,1929,-0.356056,0.722519,19714
LOC644656,0.16916357,1930,6.8817353,2.6548733e-10,6761
DOCK10,0.16914111,1931,-0.1960749,0.84490865,20233
OR1L4,0.16906117,1932,-1.9174002,0.058104776,15348
TRIM50,0.16905227,1933,-8.521374,1.4692891e-13,5232
LOC283033,0.16904962,1934,-1.632326,0.10583255,16065
LOC100506085,0.16887434,1935,-3.2024672,0.0018576976,12665
TCEAL3,0.16874066,1936,5.9768553,2.4755307e-08,7944
SPDYE4,0.16845609,1937,-1.7895831,0.076378755,15674
LOC100129520,0.1684049,1938,5.8651066,6.187329e-09,7565
C14orf1,0.16830972,1939,6.8565025,2.5000294e-10,6749
LOC286002,0.16803452,1940,-6.9331784,4.75227e-10,6907
MIR3668,0.16799769,1941,1.0775884,0.28149128,17438
SGPP1,0.16783231,1942,-5.151659,9.5270894e-07,9146
OR4C16,0.1677869,1943,0.04793981,0.9618535,20703
MIR30B,0.16766544,1944,-0.25136206,0.8020341,20052
KRTAP16-1,0.16746196,1945,-3.1394584,0.0022424022,12778
XPC,0.16740945,1946,-8.05999,1.0622518e-12,5612
S100A14,0.16738474,1947,9.704214,2.3740936e-16,4273
C1QTNF9,0.16736977,1948,-19.428087,2.1199826e-36,950
MIR4536-1,0.16705438,1949,-0.5010974,0.6175446,19247
UHRF1BP1L,0.16703075,1950,0.5527067,0.5814319,19085
OR11H1,0.16684824,1951,0.19979762,0.8420339,20220
MIR4317,0.16684301,1952,-1.3055161,0.19503717,16880
C7orf72,0.1667878,1953,-0.60809374,0.5443476,18901
LOC256021,0.16677834,1954,-7.27086,6.407252e-11,6450
EFHC2,0.16676667,1955,3.8878675,0.00014630568,11211
PSMB4,0.16673845,1956,19.896425,0.0,377
HCRT,0.16670552,1957,-0.11987197,0.9048098,20475
SNORD115-20,0.16651988,1958,0.5893564,0.55691034,18967
FLJ42351,0.1664182,1959,2.3600242,0.019966688,14328
GNB5,0.16640234,1960,-7.5002933,1.1983656e-11,6092
OR10Z1,0.16639194,1961,2.0678205,0.0408055,15016
LOC100129175,0.16629069,1962,6.1141186,3.9722425e-09,7450
LOC728989,0.16610411,1963,-0.08786185,0.9301463,20581
C11orf35,0.16595235,1964,5.38283,4.1263647e-07,8864
MAT2A,0.1658912,1965,-0.5495049,0.58363605,19098
TUBA4B,0.16558649,1966,7.287258,8.607487e-12,6023
SNORD116-24,0.16555437,1967,-6.8088503,5.74259e-10,6947
PRKAA1,0.16551563,1968,-8.45646,1.3413577e-13,5215
NOC4L,0.16546261,1969,8.017689,8.676164e-13,5574
GPN1,0.16508755,1970,3.4238276,0.00077121955,12126
ADAM5P,0.16477492,1971,2.2402582,0.026045762,14563
TRMT1L,0.16476661,1972,5.420418,2.027883e-07,8604
ETFDH,0.16472432,1973,-10.364255,4.7259256e-18,3772
TOB2,0.16469939,1974,-8.113559,5.01795e-13,5481
LOC100505964,0.1646621,1975,-1.0748154,0.2850871,17462
OR2M2,0.16461098,1976,0.8691004,0.38653943,18047
LOC255130,0.16460872,1977,-1.8718303,0.06382869,15449
FAM106A,0.16455634,1978,-2.533024,0.012788806,13978
MIR2113,0.16454476,1979,-0.21564738,0.8297313,20183
GTF2H1,0.16453975,1980,-7.663284,6.540208e-12,5953
MIR4313,0.16439304,1981,-1.0165296,0.3118094,17620
CCDC130,0.16422608,1982,0.2767665,0.7824681,19972
LOC728084,0.16410628,1983,-7.5242033,2.6917283e-11,6274
LOC100128993,0.16385849,1984,-0.77078235,0.44262594,18357
MIR4666A,0.1638312,1985,11.005399,3.9689225e-22,2782
MIR493,0.16383041,1986,-0.35283405,0.72501713,19723
FAM50B,0.16377589,1987,-5.0194664,1.2819044e-06,9260
SPATA9,0.16347113,1988,-8.575279,1.7922301e-13,5271
C7orf70,0.16334167,1989,9.446394,7.5459234e-17,4104
