gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
LOC100506071,1.0906658,33,1.3803428,0.16977026,16715
ADARB2,1.0893613,34,-3.1343977,0.0021111174,12753
PROKR2,1.0825527,35,2.1423192,0.033027306,14825
FAM160B1,1.0785714,36,-6.730652,8.512855e-10,7219
MIR15A,1.0630382,37,8.937809,1.34462386e-17,4082
GZF1,1.0623602,38,3.1753745,0.0018321926,12654
DSCR6,1.0579872,39,23.10918,0.0,145
NSUN7,1.0468321,40,-1.9731058,0.05104944,15255
LOC100129518,1.0413828,41,-7.4876475,1.4582769e-11,6318
CDK16,1.0357012,42,13.268876,5.0878754e-29,1758
MIR132,1.0324727,43,-0.41137502,0.68162155,19554
SLC2A4,1.0280415,44,-14.839927,2.6670235e-27,1996
MIR4281,1.0216436,45,-0.06704387,0.9466711,20644
LOC100506585,1.0213369,46,1.0695629,0.28716484,17559
C10orf107,1.0209742,47,-2.658261,0.008717693,13733
SLC7A4,1.020747,48,-4.3546042,2.1895967e-05,10519
SLC30A4,1.016834,49,-5.8093066,5.2660496e-08,8336
LOC283663,1.0158215,50,-0.26975244,0.78781605,20022
LOC284688,1.014817,51,-4.440454,2.2299491e-05,10527
LOC90246,1.0110879,52,0.23152836,0.8171131,20152
SEMA4G,1.0076008,53,0.76893944,0.44336227,18466
JMJD6,1.0054827,54,-0.7037931,0.4828277,18662
MIR1203,1.003573,55,1.770413,0.07917432,15711
AQP2,1.002984,56,-2.699841,0.0077071516,13636
GPR82,1.0025107,57,2.0162942,0.046054438,15147
CCDC109B,1.001127,58,7.486315,7.532285e-12,6196
PROP1,1.0010406,59,2.4604452,0.015336462,14196
C1orf151-NBL1,1.0010254,60,2.0276964,0.044862427,15117
PMPCA,1.0001633,61,8.70212,1.2112277e-15,4686
EPHA7,0.997089,62,-7.0160966,1.4030364e-10,6778
MIA2,0.99214375,63,-3.4943933,0.0007161246,12128
FFAR2,0.98862016,64,1.8728734,0.063418075,15481
C10orf113,0.9864764,65,0.38903677,0.69803727,19627
CGN,0.98463315,66,4.9731755,2.7189137e-06,9671
ZC3H6,0.98175704,67,-9.620184,1.1005373e-16,4337
STX12,0.98033035,68,-11.964926,1.8883043e-21,3086
FBLN1,0.97884774,69,-7.071507,1.2396302e-10,6753
MAG,0.9787641,70,5.8779454,3.15061e-08,8177
CLCA3P,0.9751766,71,-2.9157653,0.004120032,13185
SERPINB3,0.9749745,72,1.2777367,0.2029859,16976
MIR4271,0.97453654,73,-4.7816615,5.8161454e-06,9930
AZGP1P1,0.9739425,74,4.4819846,1.6993436e-05,10413
C22orf24,0.9732827,75,-0.6147962,0.5398958,18916
GPR98,0.9704647,76,-1.1851647,0.23827805,17244
VTRNA2-1,0.9654486,77,-3.8597972,0.00020585716,11499
NRADDP,0.96087015,78,-2.3310707,0.021535182,14469
CPNE3,0.9596157,79,2.097102,0.037677255,14963
C14orf182,0.9576867,80,7.3520646,8.777031e-12,6231
P2RY14,0.95765024,81,-9.432962,1.0753533e-15,4671
SPCS3,0.95764,82,-1.8394812,0.06808694,15551
C5orf28,0.9572834,83,1.7495865,0.08296154,15754
SCOC,0.9565991,84,0.8720816,0.38474354,18148
ZNF653,0.9499252,85,4.695001,7.687847e-06,10052
LACE1,0.94653136,86,-2.9319708,0.0039266073,13158
NUBP1,0.940906,87,8.907803,1.1249267e-15,4672
ADAMTS19,0.9369472,88,8.898963,3.4600287e-17,4201
ADRA1A,0.93090934,89,-11.60275,4.9166892e-20,3438
DNTT,0.92963314,90,-0.22181824,0.82490814,20185
AOC4,0.92941797,91,-10.90683,1.6097406e-18,3826
RFX6,0.9277246,92,-5.376254,4.7141498e-07,9051
LOC81691,0.9274781,93,5.9358873,1.6219872e-08,7970
SPDYE6,0.92686814,94,2.4341874,0.016423076,14242
HHEX,0.926528,95,-2.6807015,0.0083817905,13697
SCFD2,0.9265159,96,-3.5678537,0.0004918706,11930
LOC100132352,0.92477906,97,-9.49454,5.2409576e-16,4559
TXNDC15,0.9237997,98,-3.9603698,0.00011550699,11239
UROS,0.9218358,99,9.287672,1.236632e-16,4353
SPG21,0.9192902,100,6.141683,7.2365594e-09,7771
CNIH,0.91910946,101,2.3394885,0.02080304,14434
ARL13A,0.91796446,102,-5.042379,1.683599e-06,9474
DEFB115,0.9157404,103,4.154667,3.5665307e-05,10728
LOC100506930,0.91375107,104,8.289605,2.0592027e-13,5529
PSMA8,0.91372836,105,-2.4097648,0.017090483,14273
PRAMEF11,0.91237533,106,-0.829861,0.40860552,18258
NR2E1,0.9115614,107,-1.0752302,0.28386092,17535
LEPROT,0.9104468,108,-13.727977,6.26735e-26,2209
RAP1GAP,0.91041267,109,3.647533,0.0004161977,11837
AGPAT4-IT1,0.91016096,110,-8.371024,1.7004039e-13,5499
F2RL2,0.90983915,111,9.176258,9.932193e-16,4657
LOC399708,0.9089075,112,4.145088,3.980082e-05,10773
CIITA,0.9080806,113,-0.75176704,0.45346355,18519
DNMBP,0.90747464,114,-8.737926,9.690711e-16,4654
LARP4B,0.9029254,115,6.848963,2.1280946e-10,6880
PARD3B,0.9021369,116,-10.9456415,3.3338612e-19,3642
MYO10,0.89888346,117,1.5115819,0.13239534,16343
LETMD1,0.8985768,118,-12.975871,1.1643488e-23,2619
HTR5A,0.89564204,119,-1.2231908,0.22387661,17145
SLC25A20,0.895244,120,-10.129968,2.2710323e-17,4146
MSL3,0.8948498,121,-1.2416961,0.21637055,17074
BCRP3,0.89427984,122,0.6446459,0.520349,18834
GLRX3,0.893569,123,4.962014,1.6875744e-06,9477
MKL1,0.89175344,124,-3.8488164,0.00020183455,11487
OR2D3,0.891308,125,1.0775361,0.28336525,17530
SLC29A1,0.89085937,126,-10.5191,3.5441193e-20,3398
LOC100506274,0.888579,127,-2.2780602,0.024669996,14587
CYP4F2,0.88857067,128,6.0136013,5.17335e-09,7671
SNRPA,0.8882418,129,3.5438304,0.0005444084,11985
TRPM8,0.8871764,130,2.317985,0.021306142,14461
ACCN1,0.88553846,131,3.315149,0.001069119,12346
LOC100132354,0.884447,132,12.032848,1.6383027e-30,1599
LOC100506660,0.8840603,133,10.797795,9.438883e-21,3248
WASF2,0.88394713,134,-17.567183,5.069088e-37,965
LOC100507362,0.8835424,135,1.2600076,0.21009934,17023
GDF11,0.8823255,136,4.4816084,1.4902787e-05,10359
MARCO,0.88165784,137,-8.575191,6.184202e-14,5324
MIR548T,0.8801757,138,-0.03205751,0.97448903,20760
LOC100128496,0.87825596,139,2.3893614,0.018217245,14327
ARHGEF33,0.8780542,140,-5.474909,2.3815569e-07,8830
ITGB2,0.8778405,141,4.020163,0.00010438153,11192
LOC284080,0.8772634,142,-4.8724794,3.4636334e-06,9746
DGKK,0.8760531,143,2.0527859,0.04172479,15057
FAM183B,0.8759805,144,8.107746,2.8525827e-14,5186
MSTO1,0.87301475,145,2.8711498,0.00485155,13308
APCS,0.8712207,146,4.0713525,5.065594e-05,10874
DRG2,0.8672868,147,-5.439278,1.9485958e-07,8775
MAGEA3,0.86655664,148,8.855852,3.998923e-18,3929
C22orf32,0.864416,149,-5.942862,2.7398963e-08,8128
IFT140,0.8626857,150,6.14867,9.00606e-09,7837
KCTD12,0.86147153,151,-17.426394,9.352288e-37,991
LOC283089,0.86079586,152,-6.034356,2.231063e-08,8073
LOC100507489,0.8602634,153,-5.339802,4.1163173e-07,9004
LOC283710,0.856976,154,1.2456944,0.21503012,17063
LINC00273,0.8557555,155,3.451762,0.000755613,12158
C9orf5,0.85442275,156,-12.116789,5.781636e-22,2980
FLJ31485,0.85280323,157,-13.602003,3.7981877e-27,2024
AXDND1,0.84949505,158,8.212112,6.480781e-15,4949
RAD54B,0.8494767,159,17.397,0.0,641
MBD3L3,0.8483678,160,-0.3964366,0.692639,19605
LOC100507577,0.8473481,161,-7.4153576,1.5026286e-11,6323
MIR3192,0.84614635,162,-3.6016338,0.00047863563,11913
ETF1,0.8452039,163,-5.87854,3.5033413e-08,8205
ODZ2,0.8444481,164,-9.687219,2.3008665e-16,4455
KLHL7-AS1,0.8436722,165,-3.7437358,0.000286599,11653
PLSCR4,0.8426509,166,-20.351307,0.0,346
RTKN2,0.8408979,167,14.854946,1.2497544e-30,1588
DUSP21,0.84016263,168,-0.96790296,0.33539775,17862
PLAC1L,0.84015536,169,1.9712851,0.05003586,15237
CCDC61,0.83900905,170,2.3712804,0.018870821,14358
CHRNA1,0.8389699,171,6.5856013,1.4862954e-09,7356
DEFB131,0.83626336,172,-1.1865367,0.23815691,17243
C9orf139,0.83475566,173,4.39754,2.3998778e-05,10558
CDH9,0.83474624,174,-1.2159126,0.2264703,17158
LOC339975,0.8346034,175,-2.8441536,0.005290693,13383
FRY,0.83423793,176,-13.104689,1.0844868e-28,1802
CCDC37,0.8316237,177,0.5668697,0.57143515,19072
MIR1468,0.8315656,178,-0.3908353,0.6968012,19623
MNX1,0.83144027,179,11.78059,2.8312822e-26,2151
MADCAM1,0.8300642,180,3.8954,0.00012497573,11272
LOC219347,0.8268925,181,0.2243803,0.8228006,20174
SNORA49,0.8252155,182,-0.53770083,0.59188926,19152
PCDP1,0.8249364,183,7.1059017,1.27443065e-11,6301
LINC00548,0.8244553,184,-6.1671762,1.6643488e-08,7981
LOC100128946,0.82348436,185,-3.7969804,0.00024053485,11584
C8orf37,0.8233789,186,0.20757632,0.83588505,20217
LOC100233209,0.8230353,187,1.7748147,0.0780925,15698
CYP26A1,0.8224441,188,-1.266898,0.20803607,17005
CYP4Z2P,0.81999075,189,2.0917532,0.038505368,14980
ABCG4,0.8199,190,0.21194142,0.8324004,20206
PTCD2,0.81814337,191,-3.538421,0.00055370457,11995
MPZ,0.8180078,192,-10.58961,8.127459e-19,3740
LOC221122,0.81641805,193,15.196881,0.0,753
ANP32A-IT1,0.8159913,194,-4.6523004,9.701228e-06,10152
KHSRP,0.81527174,195,6.5250196,1.0077635e-09,7255
LOC100506046,0.81514657,196,-2.9024005,0.004340875,13232
LOC550112,0.81347513,197,-0.36811313,0.71347237,19702
CYP1B1-AS1,0.81313825,198,-13.654315,4.0378126e-26,2171
RFX4,0.81213874,199,-3.2629359,0.0014425354,12519
GOLGA8IP,0.81023395,200,-10.514576,5.3836608e-18,3968
ACTN3,0.80955243,201,-1.1388973,0.25743446,17383
HIST2H2BC,0.8083914,202,14.555666,3.2726684e-31,1526
MIR139,0.80659354,203,-0.96648586,0.33624217,17866
COL14A1,0.805968,204,-13.314041,3.061648e-27,2008
SLC39A9,0.8043684,205,7.1199527,2.0760208e-11,6408
PTPRM,0.80298316,206,-13.564396,4.5091653e-26,2180
HHATL,0.80278325,207,-7.909504,4.019508e-12,6078
ACCN4,0.8023605,208,1.6793543,0.095338635,15892
RECQL4,0.801124,209,19.797674,0.0,399
MADD,0.80103016,210,-0.73381037,0.46447346,18574
C8orf22,0.8005303,211,-3.7166977,0.0003393048,11747
TAS2R41,0.8000189,212,-0.80126774,0.42480612,18355
AFM,0.79858303,213,-0.9951901,0.32077718,17772
WWC1,0.79839194,214,-1.9525421,0.053614523,15310
VN1R10P,0.79793924,215,-3.4888756,0.00072323624,12137
LOC678655,0.7977148,216,0.20714602,0.83618855,20219
CLEC4C,0.79541314,217,3.1731036,0.0018793775,12678
OR5AK2,0.7944342,218,-0.16354577,0.8703668,20340
LOC100128822,0.7932564,219,-7.102293,5.004751e-11,6566
STAMBP,0.79237914,220,1.1459204,0.2539312,17359
BTNL9,0.7909315,221,-22.724754,0.0,165
LOC100128811,0.7905822,222,1.660758,0.09811056,15931
MIR4420,0.7901721,223,-0.09301776,0.9260634,20558
TAOK2,0.788993,224,6.0483856,1.1444407e-08,7888
CRYBB2,0.787694,225,-0.07075976,0.9437045,20630
GRK7,0.7876097,226,0.450661,0.65306157,19405
LOC100507387,0.787488,227,-3.137588,0.0021153146,12756
ROGDI,0.78705204,228,20.384583,0.0,345
SP4,0.785819,229,-5.2875376,6.203948e-07,9139
SLC12A6,0.78538525,230,-11.2382965,4.8143514e-20,3434
ENTPD7,0.785061,231,12.492656,6.51638e-24,2572
FAM69C,0.78475857,232,-3.7008507,0.00029202938,11669
ABCG8,0.7843305,233,-3.7166743,0.00033487263,11740
GHRH,0.7830009,234,2.7759032,0.006161215,13490
CLEC2L,0.78250325,235,-3.7722888,0.00023598717,11578
CARD6,0.78199786,236,-11.5471945,1.1458799e-20,3266
LOC100506083,0.77968645,237,-9.836165,2.860832e-17,4174
KCNK3,0.77945757,238,-8.446946,1.9192288e-14,5118
AP1B1P1,0.77920055,239,-1.3273715,0.18708244,16860
TM9SF2,0.7791265,240,3.3016977,0.0011667333,12390
LOC339535,0.7790865,241,-1.5912273,0.114204586,16150
H1F0,0.77815664,242,7.334886,1.4668872e-11,6319
AVPR1B,0.7778298,243,0.57670206,0.56524926,19044
ILDR1,0.77748,244,10.673276,3.2898256e-20,3395
FTH1P3,0.77705795,245,0.67063916,0.5037279,18753
SNORD63,0.7768681,246,0.106251426,0.9155779,20520
IL1R2,0.77662396,247,-1.8283696,0.069430135,15576
SLFN5,0.77626574,248,-8.982423,1.2355327e-15,4694
LOC100506241,0.77621675,249,-1.01681,0.3115489,17714
BSPH1,0.7744719,250,-0.55340594,0.58120155,19114
LOC100507424,0.77429545,251,-3.5378816,0.0005857488,12019
MIR548Q,0.77412593,252,-0.99686086,0.32123548,17775
PTGDS,0.7734157,253,-13.731605,2.0825685e-28,1842
MIR572,0.77246034,254,-0.13152683,0.89558566,20443
BRD8,0.772458,255,-0.83456844,0.4056002,18243
SNORD95,0.7691523,256,2.94315,0.0039267847,13159
PRKACA,0.76775116,257,-2.4705698,0.0148260845,14155
GLDN,0.7670369,258,-11.534012,1.3200358e-20,3283
CASS4,0.76665664,259,-2.2470715,0.026385799,14645
C17orf51,0.7655895,260,-17.771305,2.752935e-39,826
PELI1,0.76555884,261,-13.322076,1.4392653e-26,2106
MKKS,0.7645055,262,-4.1769047,4.7892037e-05,10852
SNORD116-4,0.7634116,263,-8.210403,2.2099659e-13,5547
C20orf173,0.76310515,264,-1.132549,0.25992063,17402
SPDYE7P,0.76285136,265,2.0787094,0.03981767,15016
C20orf160,0.7620226,266,-16.049099,8.353718e-32,1449
PIM2,0.7608517,267,4.583865,1.2008634e-05,10247
FLJ37035,0.7606019,268,-1.9816973,0.0497408,15228
ENTPD4,0.75913835,269,2.942179,0.0038315956,13134
MYO3B,0.7586432,270,8.813113,1.833819e-17,4119
FOXL1,0.7583381,271,2.260181,0.025154272,14601
MARCKSL1,0.7576281,272,10.406717,8.888374e-18,4033
LOC286114,0.7573766,273,-0.64291185,0.52173823,18843
MIR638,0.75600076,274,1.8439193,0.06735659,15535
TAAR3,0.75325847,275,-1.7145455,0.0890882,15825
ZNF557,0.75233316,276,-0.45661688,0.6488278,19385
GOLGA5,0.7517076,277,6.8281283,1.5949954e-10,6810
LOC285796,0.7506728,278,-7.8379936,2.6830155e-12,5985
SNORA81,0.7503785,279,-1.845068,0.06754174,15540
CDH19,0.7503762,280,-5.948062,2.0433191e-08,8049
LOC100652730,0.7501919,281,9.669009,8.577636e-21,3238
LOC100507254,0.74943423,282,-4.6975513,8.215838e-06,10085
ZKSCAN2,0.74868464,283,3.1457946,0.0019659125,12712
CHTF18,0.74854875,284,12.333908,3.3383656e-23,2721
CPT1A,0.74847245,285,-2.794509,0.0058588176,13451
APOA5,0.74773324,286,3.490486,0.00055844337,11996
REP15,0.74715936,287,-3.827494,0.00019968793,11481
PRSS23,0.74619055,288,5.3929896,2.4821546e-07,8849
C14orf165,0.74597085,289,1.3448845,0.18129084,16792
ERCC1,0.74591434,290,2.0038414,0.047238186,15166
LOC158257,0.7456732,291,-9.835409,4.9239468e-17,4237
FRMD8,0.7455994,292,7.4822874,2.7050976e-12,5990
SPNS3,0.74515396,293,-1.248271,0.2142778,17053
MIR711,0.7450072,294,-0.90631783,0.36712715,18044
TXLNB,0.7415698,295,0.53162986,0.5958971,19170
KRTAP10-11,0.74088496,296,-0.8183986,0.41499788,18290
FLJ31306,0.7401459,297,-5.737525,7.247568e-08,8446
C19orf35,0.74010044,298,0.23259783,0.81647223,20147
ITGBL1,0.73889184,299,4.7494507,4.5589068e-06,9841
SCARNA23,0.7385844,300,1.4458826,0.15081263,16541
AACSP1,0.7361225,301,4.5705094,7.4127333e-06,10038
MIR320D2,0.7357466,302,4.722256,2.7061942e-06,9669
KIAA1967,0.7333718,303,-0.02612115,0.97919804,20783
TBCE,0.732121,304,16.51776,2.2409058e-38,874
ING3,0.73169476,305,-13.3076725,2.2809804e-26,2138
TEX264,0.7305908,306,9.961408,1.1249239e-19,3505
SLURP1,0.7299542,307,5.385243,1.9096301e-07,8769
LINC00307,0.72981286,308,-5.2903566,7.33426e-07,9195
KLRC4-KLRK1,0.72944736,309,-3.5756075,0.00052325305,11965
LOC154860,0.7288386,310,8.06353,3.5418452e-15,4863
GRPEL1,0.72748226,311,3.1940393,0.0016650296,12603
DACH2,0.72676617,312,-1.4161171,0.15909615,16627
FGF8,0.72666734,313,-5.2203865,9.0948e-07,9271
CDHR1,0.7266637,314,-0.65607256,0.51291686,18804
HECW2,0.72666186,315,-1.4805084,0.1412791,16446
PXMP4,0.72611356,316,-3.726534,0.00027783602,11641
HIST1H2BM,0.72473645,317,13.455263,1.4524807e-33,1274
LOC100507466,0.72386754,318,-9.123385,2.3968388e-15,4804
SLC37A4,0.7237322,319,4.2718644,3.383588e-05,10705
LOC100506990,0.72357666,320,-13.802402,3.7260085e-29,1743
SNAPC2,0.72205615,321,11.026998,8.3690814e-21,3232
LOC100288123,0.7214457,322,-3.3554468,0.0010776004,12349
CCDC144A,0.72111917,323,-5.2146554,9.474284e-07,9286
FLJ35282,0.72085845,324,-7.061393,1.8697177e-10,6848
LENG8,0.7191716,325,-5.075733,1.5956969e-06,9454
TOM1L1,0.71873695,326,5.0699444,1.4478611e-06,9423
MIR4782,0.7185823,327,-1.8743833,0.063627325,15485
MIR329-1,0.7176628,328,0.0058083786,0.9953773,20843
CPA5,0.7165512,329,-0.21515924,0.82994133,20198
KCTD5,0.71651864,330,19.297073,0.0,462
CCDC63,0.7156098,331,-0.049855225,0.9603286,20701
IL21R,0.71539736,332,15.795269,1.8098028e-35,1103
MIR4757,0.71528333,333,-3.4168696,0.00092336145,12279
C20orf20,0.71506953,334,16.251194,7.1324916e-35,1162
FOXJ2,0.71459705,335,-7.094802,6.600924e-11,6613
ALS2CR11,0.71404827,336,-7.056157,1.0361983e-10,6721
LOC100287846,0.7140429,337,1.9793786,0.048920117,15208
ATP4A,0.71367013,338,-4.3826237,2.8513625e-05,10644
GON4L,0.7135843,339,4.3005695,3.1437085e-05,10676
TRPS1,0.71318245,340,6.5338464,1.9082147e-09,7420
PNPLA1,0.7129586,341,5.529117,5.961883e-08,8378
GPR31,0.71276677,342,5.744478,4.5295288e-08,8294
SLC5A4,0.71191764,343,-8.858537,1.8668023e-14,5110
TMEM169,0.7116776,344,-4.6913023,7.760853e-06,10058
CTSC,0.71034944,345,-2.4514706,0.015598795,14209
ZNF321P,0.7090335,346,1.0273248,0.30622968,17675
GPATCH3,0.70755625,347,-2.5290134,0.012763644,14019
WTH3DI,0.7070792,348,3.0764718,0.00244038,12848
RPL17-C18ORF32,0.7066544,349,0.45900738,0.64713126,19379
UNK,0.7058572,350,-0.27272743,0.78552943,20012
SLC25A13,0.70481026,351,1.59442,0.11314119,16133
CECR1,0.7043961,352,-0.014749694,0.9882571,20821
TRUB1,0.7042644,353,4.402461,2.1266707e-05,10509
ITGA2B,0.7042309,354,0.88533413,0.37727267,18107
SLC6A11,0.7040395,355,-0.012910262,0.9897197,20824
RPL35,0.7034681,356,-2.0918229,0.038524456,14982
TPTE,0.70282555,357,-0.017588383,0.98598266,20812
MIR944,0.70237,358,-0.23332848,0.81597656,20146
LOC100131726,0.70230925,359,6.8169823,3.5306827e-11,6504
KCTD9,0.70215315,360,-13.8378105,5.405038e-29,1761
C14orf180,0.70047253,361,-12.577415,1.8965531e-22,2863
IFNA21,0.7003361,362,-1.3484564,0.1802245,16788
MYL2,0.69957507,363,-4.1362514,7.0439855e-05,11021
HINT3,0.699347,364,-6.264042,4.4329282e-09,7633
LOC646743,0.6987039,365,-0.37325925,0.7097775,19683
TAS2R38,0.698503,366,4.5744987,6.5855734e-06,9990
C9orf131,0.698007,367,-6.2505665,8.840801e-09,7831
ZNF827,0.69554734,368,-2.6362517,0.009556816,13787
LOC100133308,0.6955466,369,0.4342008,0.6647774,19470
TRIT1,0.6926675,370,-0.9370281,0.35071173,17946
PALM,0.6915294,371,-9.7309065,6.686287e-17,4280
GPR137,0.69129086,372,15.193715,5.5784764e-37,969
FBXW7,0.69112945,373,-13.554675,7.9125405e-26,2225
VWA2,0.6907254,374,2.52049,0.012951813,14034
LCLAT1,0.69036716,375,8.182139,2.808367e-13,5589
PGRMC1,0.6898192,376,-1.2170366,0.22547168,17154
FBXO45,0.68910366,377,10.847546,1.640953e-20,3310
RPL19P12,0.68895376,378,-1.4898212,0.13856599,16408
LLGL2,0.68789905,379,11.236206,8.8671526e-20,3484
FNBP1,0.6874888,380,-1.6606777,0.0989409,15944
MGC39372,0.68660045,381,-2.6000528,0.010600575,13868
SNORD15B,0.6863291,382,0.84847176,0.39792714,18212
ASAH2,0.6861688,383,0.9932606,0.32267055,17781
LOC100507217,0.68536854,384,-5.3834267,3.5358326e-07,8955
MIR4752,0.6852617,385,-0.34702182,0.7293289,19770
LOC100286922,0.6851527,386,0.2619178,0.79382044,20064
STAC3,0.68474245,387,7.662859,6.8573354e-12,6179
MGLL,0.68423796,388,-14.893917,4.6721508e-29,1753
GATAD2B,0.6840309,389,2.3425481,0.020638553,14425
PLA2R1,0.6839942,390,-13.070547,8.2545804e-25,2401
SLFN12L,0.6835594,391,-4.5411363,1.3737564e-05,10320
CGB5,0.6834667,392,-2.8096037,0.005806674,13442
GPR17,0.68314755,393,-14.160022,2.2199583e-26,2135
SPO11,0.6828785,394,3.790351,0.00017069388,11410
TAS2R60,0.6828685,395,0.81961954,0.4140892,18286
CNIH2,0.68279445,396,24.840824,0.0,72
LOC100130093,0.68276817,397,2.5269432,0.01275068,14018
RIPK2,0.6827646,398,11.351011,2.1384055e-22,2873
GRIK1-AS1,0.68254554,399,-6.6512175,1.2560109e-09,7316
LOC100507250,0.68252945,400,1.4006063,0.16378415,16673
KCTD10,0.6818972,401,-12.5731,1.262399e-23,2629
FAM176A,0.68161637,402,2.154999,0.033262223,14831
PCDH12,0.68158597,403,-4.2059274,5.504034e-05,10917
NPM2,0.6812053,404,-8.327987,2.0522008e-13,5528
LOC100505681,0.68101525,405,-7.077322,5.1733978e-11,6573
SNORD15A,0.6785937,406,2.5367117,0.012535006,14012
CYP46A1,0.67803967,407,-12.611361,1.8465225e-23,2665
PSG2,0.67771876,408,0.8997238,0.36968783,18066
LCN12,0.67736673,409,6.797096,2.085575e-10,6877
KCMF1,0.6768724,410,-3.2347074,0.0014315984,12513
MIR1278,0.6749544,411,-0.037457958,0.9701906,20748
TECPR1,0.67492616,412,-2.681422,0.008387514,13699
PROZ,0.6748669,413,8.918692,1.0388554e-16,4329
SNX18,0.6743466,414,-8.494951,1.0482848e-13,5423
MIR126,0.67210686,415,-8.637472,7.2945915e-14,5355
WARS,0.6717063,416,-0.097155705,0.9227411,20546
TRPV3,0.6715698,417,-4.107147,6.223484e-05,10968
FES,0.67099166,418,-8.389277,1.655123e-13,5492
SORBS1,0.67088234,419,-16.779663,1.07294084e-32,1370
SERPINE3,0.66978943,420,-1.6000948,0.11233022,16118
LINC00526,0.6697109,421,-12.042514,2.373917e-23,2685
SLC16A10,0.66921365,422,1.8003829,0.07402605,15648
HIST2H2BA,0.66812503,423,-1.2024755,0.23126493,17197
C1QTNF9B-AS1,0.66807103,424,7.9657125,1.2412521e-13,5452
SYTL1,0.6679641,425,2.664371,0.008793917,13738
CDRT15L2,0.667911,426,0.55853975,0.5775693,19097
FAM203A,0.66790926,427,17.229782,0.0,654
LINC00240,0.6678977,428,-2.3606293,0.01980786,14397
MIR556,0.6661448,429,-1.498909,0.13680844,16387
FLJ35024,0.66607785,430,-8.989055,1.3229024e-14,5055
GRIN2B,0.6654026,431,-8.203298,7.531065e-13,5765
FRYL,0.6652925,432,-6.2742825,4.7043756e-09,7646
UBA2,0.6652812,433,-5.9044027,3.563102e-08,8210
ANKRD7,0.66510916,434,-1.968219,0.050942637,15251
MIR4749,0.6636873,435,-0.8719761,0.38522196,18150
DPY30,0.6636498,436,16.898796,3.5583158e-37,958
KIAA0196,0.66319096,437,5.4769163,1.3075352e-07,8643
LDB2,0.6631095,438,-21.399761,0.0,257
RRAS2,0.6630969,439,-11.640913,6.910678e-21,3214
C4orf26,0.6629727,440,6.429369,8.196764e-10,7209
FLJ20518,0.66292286,441,0.9766824,0.32899058,17819
KIT,0.6628934,442,-14.282787,2.7233006e-27,1998
CIDEA,0.6620349,443,-13.236614,3.1616046e-24,2517
LRRC3,0.66164654,444,-8.974287,2.1639144e-15,4781
LSM11,0.6610381,445,-1.6646258,0.09883238,15941
LOC150185,0.6604829,446,-2.4160955,0.017527476,14289
MIR661,0.66029286,447,1.0605055,0.29115063,17579
TMCO3,0.65983415,448,7.992147,7.9544884e-14,5366
MPO,0.6598265,449,-8.29763,2.7919643e-13,5588
RNASEH2C,0.65908223,450,5.3194985,2.6154677e-07,8867
TMEM231,0.65780795,451,-9.576798,9.319124e-18,4038
HSD11B2,0.65750027,452,6.337622,4.095342e-09,7615
CROCCP3,0.65703976,453,-5.2270584,8.200349e-07,9232
MIR4460,0.6565269,454,-0.50471747,0.61485577,19246
MIR199B,0.6556551,455,-0.827698,0.40975717,18263
SNORA5A,0.6555816,456,-1.2902703,0.19958249,16952
