gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
STAMBP,0.66874605,163,1.8640946,0.06456331,15723
TAS2R41,0.6686861,164,-0.65721273,0.512512,18856
C22orf32,0.66857135,165,-5.633302,1.2037462e-07,8907
GDF11,0.66807556,166,4.7607517,4.328302e-06,10145
LOC100132354,0.6640397,167,10.929415,4.7789597e-26,2350
CGN,0.6633353,168,4.797221,5.7699253e-06,10242
LOC100506660,0.6615243,169,11.032725,4.12708e-21,3344
LOC100507577,0.6611563,170,-7.974805,6.633748e-13,6022
PLSCR4,0.6609024,171,-21.557055,0.0,291
MADD,0.66031766,172,-0.41571283,0.6782924,19613
SNORD63,0.66027653,173,0.09981583,0.92067873,20579
CYP4Z2P,0.66012394,174,2.0860894,0.0391217,15224
OR5AK2,0.65990114,175,-0.3642132,0.7164231,19773
SCFD2,0.6598462,176,-3.2751365,0.0013164955,12751
AGPAT4-IT1,0.6590706,177,-8.545238,1.0760984e-13,5710
ZNF557,0.658324,178,-0.14567962,0.88444173,20429
ENTPD7,0.65803355,179,13.062701,2.9681582e-25,2480
PARD3B,0.6564442,180,-10.732309,2.369783e-18,4077
LOC100506071,0.6546514,181,2.3436515,0.020259874,14617
SP4,0.65403175,182,-5.3734674,4.427935e-07,9356
F2RL2,0.65362656,183,8.408523,1.0257565e-13,5702
MIR139,0.653592,184,-1.1775464,0.24202204,17453
FRMD8,0.65243244,185,7.6206894,9.79569e-13,6100
SERPINB3,0.65134364,186,1.8943493,0.059678018,15644
PRKACA,0.6509447,187,-3.5106163,0.00062326447,12328
FOXL1,0.6506845,188,0.99181265,0.32295397,17931
ACCN4,0.64971447,189,2.3341343,0.020992232,14657
C8orf37,0.64916945,190,0.79320383,0.4290892,18491
SNAPC2,0.6488112,191,10.417371,4.8536384e-19,3889
SLC39A9,0.6488094,192,7.143114,1.96113e-11,6671
SLFN5,0.64813995,193,-9.46432,9.34349e-17,4600
UROS,0.64790916,194,10.725687,1.8571578e-21,3270
LOC100506241,0.64776427,195,-0.88506544,0.37821445,18226
LOC678655,0.64751565,196,-0.3655106,0.7152972,19768
LOC219347,0.64649546,197,-0.99548656,0.32133958,17920
ODZ2,0.6462642,198,-9.800867,1.6528393e-16,4691
FLJ31306,0.64568573,199,-6.3337545,4.069332e-09,7942
BCRP3,0.6455555,200,0.9177751,0.3605093,18133
SLC30A4,0.6446228,201,-6.224747,8.034178e-09,8127
CCDC37,0.6446114,202,0.5952518,0.5523603,19029
HIST2H2BC,0.6432226,203,15.614201,1.5516691e-34,1274
C9orf139,0.6431218,204,7.319626,9.5520605e-12,6536
DGKK,0.64266497,205,0.8310572,0.4075375,18375
AXDND1,0.64167976,206,8.312101,2.8395818e-15,5087
CCDC144A,0.64149773,207,-5.4348016,3.8773746e-07,9314
LINC00273,0.641264,208,3.349878,0.0010671262,12632
MIR1468,0.6412218,209,4.2515483,2.347146e-05,10789
LOC100506930,0.6405641,210,7.8823285,1.9932396e-12,6247
WASF2,0.6391001,211,-18.823957,1.99363e-40,845
ABCG4,0.6366905,212,-0.21596533,0.82928354,20227
FAM69C,0.6361506,213,-4.1847906,4.6799043e-05,11077
SNORA81,0.6351001,214,-2.3173385,0.022226345,14709
PRSS23,0.6309013,215,4.5694423,1.0119295e-05,10463
C20orf173,0.6287733,216,-0.81347555,0.41780812,18430
MPZ,0.6271602,217,-10.750057,4.7076777e-19,3884
PLAC1L,0.6265513,218,0.53040826,0.59683204,19248
LOC100506990,0.6265312,219,-14.253967,9.269167e-31,1674
ZKSCAN2,0.6260782,220,3.498945,0.0005999871,12314
ITGBL1,0.6242001,221,4.2771883,3.3449054e-05,10915
FRY,0.6230887,222,-12.991676,1.283845e-27,2094
CLEC2L,0.62304485,223,-4.499739,1.5418866e-05,10629
LOC339535,0.62244403,224,-1.2522317,0.21295987,17236
REP15,0.6215558,225,-4.2784367,3.5249886e-05,10940
LOC154860,0.6210772,226,9.469451,5.3905703e-20,3627
PTCD2,0.6200968,227,-2.822612,0.0055096485,13654
SLC25A13,0.6180328,228,1.9146829,0.057571378,15603
ABCG8,0.6178109,229,-3.812998,0.00024549643,11831
LOC100288123,0.6175457,230,-4.8060503,4.822802e-06,10192
MIR638,0.61638266,231,1.7347004,0.085190445,16021
CYP4F2,0.61499685,232,5.0035925,1.2384792e-06,9683
LARP4B,0.6147467,233,7.4644485,7.327288e-12,6473
SPO11,0.61369765,234,1.2580298,0.2107528,17211
HECW2,0.6135676,235,-1.4200578,0.15842843,16799
GRIK1-AS1,0.61032784,236,-7.1345224,1.3440632e-10,7101
LOC100507387,0.6098708,237,-3.2540243,0.0014659459,12817
RAD54B,0.6067122,238,16.081392,5.767062e-37,1068
LOC283089,0.60622823,239,-3.202424,0.001662861,12882
IL1R2,0.6055539,240,-1.6743538,0.096085995,16180
LOC100630918,0.60543203,241,-0.055968486,0.9554614,20705
MSTO1,0.60478795,242,3.1963415,0.0017720503,12920
LINC00307,0.6047334,243,-5.6968927,1.3386608e-07,8935
CPT1A,0.6046789,244,-3.0247233,0.0028922397,13210
GPR31,0.6030243,245,5.46133,1.8490019e-07,9060
LOC100507217,0.6014228,246,-5.6431165,1.07933424e-07,8867
MIR3192,0.6010687,247,-3.3820791,0.0010159389,12605
LOC221122,0.60050476,248,13.809497,8.140444e-35,1242
ATP4A,0.59818643,249,-3.9191737,0.0001628501,11631
KRTAP10-11,0.5978941,250,-0.95875114,0.33998796,18028
FLJ37035,0.5976153,251,-1.2774768,0.2039885,17172
CYP1B1-AS1,0.5971669,252,-16.078173,6.8712123e-32,1539
WTH3DI,0.596785,253,2.4970376,0.013561286,14304
AACSP1,0.59657663,254,4.5215526,9.636772e-06,10452
LOC100506274,0.5961261,255,-2.018273,0.046056036,15396
ERCC1,0.59578466,256,1.8381039,0.0683499,15786
ZNF321P,0.5949401,257,0.44778934,0.65513664,19515
LCLAT1,0.5947009,258,8.734131,1.5644268e-14,5385
C1QTNF9B-AS1,0.59460217,259,8.235319,3.8147792e-14,5543
APCS,0.59455323,260,4.133147,3.976167e-05,11005
SPNS3,0.59291184,261,-1.7885406,0.076091945,15899
H1F0,0.5925479,262,8.082615,1.2017366e-13,5729
MIR4749,0.5917772,263,-1.0893703,0.27861965,17670
ING3,0.59087634,264,-14.07359,1.4757432e-28,1963
SERPINE3,0.5903983,265,-1.8585082,0.065774046,15744
PSG2,0.59024894,266,1.2906612,0.19856624,17136
MIR320D2,0.58967805,267,0.41429254,0.67952144,19619
HIST2H2BA,0.5895413,268,-0.78141505,0.43595383,18529
SPDYE7P,0.58769417,269,2.5272617,0.012815381,14258
LOC286114,0.58749384,270,0.14651802,0.8837805,20423
LOC100507489,0.5874648,271,-3.8306186,0.00019995244,11728
C20orf160,0.5860542,272,-17.093197,6.1373956e-34,1330
PXMP4,0.58595026,273,-4.545902,1.1829309e-05,10517
SLURP1,0.5855399,274,5.1427093,6.680771e-07,9477
ACCN1,0.5855056,275,3.21885,0.001420743,12799
TAS2R60,0.58526397,276,0.44728714,0.6555306,19521
LSM11,0.58523947,277,-1.6659995,0.098674364,16211
CPNE3,0.5851294,278,3.3881989,0.0008845394,12522
LOC550112,0.5849492,279,0.90889573,0.3652373,18164
C14orf165,0.5842965,280,0.96860415,0.3348129,18004
LOC158257,0.584158,281,-9.070095,4.64164e-15,5167
RPL35,0.5838454,282,-1.5486027,0.12417908,16493
LRRC3,0.58367753,283,-8.407889,9.772529e-14,5691
HINT3,0.5836079,284,-7.0741515,4.949916e-11,6886
PIM2,0.58268374,285,5.596261,1.5244657e-07,8992
LINC00240,0.5825559,286,-2.3320737,0.021444213,14676
C9orf5,0.58252645,287,-11.859228,4.4540792e-21,3354
LOC100507589,0.5822906,288,-8.374974,1.2024135e-13,5730
IFNA21,0.58188576,289,-0.4560206,0.6492961,19490
FLJ35282,0.581859,290,-6.706499,1.1828443e-09,7622
DACH2,0.580147,291,-2.0993586,0.03796309,15191
TAAR3,0.5798648,292,-0.89982545,0.36991125,18191
VN1R10P,0.5797154,293,-3.496525,0.00071255065,12401
C20orf20,0.5796479,294,15.865649,1.0456556e-33,1356
SPDYE6,0.57963264,295,2.3433895,0.020768866,14646
WWC1,0.57933265,296,-2.028883,0.045167293,15380
C17orf51,0.5792683,297,-16.961332,4.323277e-36,1138
LOC100506046,0.57921964,298,-4.3967795,2.1594366e-05,10756
CPA5,0.5784999,299,0.4754301,0.6351269,19432
TRUB1,0.57840395,300,5.388809,2.9291468e-07,9217
ANGPT4,0.57799226,301,-13.220069,1.8344373e-23,2792
CDH19,0.5779679,302,-7.7493534,3.885236e-12,6366
RRAS2,0.5772003,303,-12.285337,2.5378483e-22,3055
CALR,0.5771307,304,16.147669,9.539134e-35,1248
KCTD9,0.57652384,305,-10.449737,1.6255713e-18,4036
CHTF18,0.57587105,306,12.212371,1.0052062e-22,2972
PRRX2,0.57583874,307,-0.19585897,0.8449925,20290
FTH1P3,0.5756968,308,0.4803271,0.6318422,19420
CROCCP3,0.574648,309,-6.00365,2.4580274e-08,8449
TECPR1,0.5745375,310,-3.614069,0.00045078117,12148
GATAD2B,0.57436776,311,2.4945965,0.013801216,14318
ESCO2,0.57434547,312,19.123299,0.0,554
ACTN3,0.5737004,313,-1.4159623,0.15960868,16810
RNASEH2C,0.57361937,314,4.12692,5.3385364e-05,11127
MIR572,0.57331264,315,0.8130412,0.41785595,18431
LOC100507424,0.5726462,316,-3.8994079,0.00016621265,11643
CECR1,0.5725085,317,-0.07053292,0.9438955,20664
OR51A4,0.5720489,318,-0.51374125,0.608593,19303
LRBA,0.5718013,319,3.579532,0.0004888058,12196
GOLGA8IP,0.5714075,320,-10.618428,5.1622712e-18,4188
RPS4Y2,0.57006544,321,1.1708663,0.24363092,17463
GLDN,0.5688739,322,-11.4751835,3.6319995e-20,3584
MARCKSL1,0.56821525,323,16.787092,1.7698727e-37,1040
TSPAN10,0.5670353,324,5.5468907,1.6180417e-07,9019
MIR4530,0.5669849,325,-8.867248,3.7111204e-14,5538
SNORD116-15,0.566398,326,-1.1135296,0.2680775,17611
MIR1278,0.5653993,327,4.7886066,1.947399e-06,9856
SNORD17,0.5650687,328,0.54352087,0.587782,19200
LOC100505681,0.5650046,329,-7.883869,6.844449e-13,6032
C19orf35,0.5649625,330,-0.22868937,0.819503,20197
LOC285796,0.5647483,331,-7.8821635,2.5371547e-12,6286
MIR4782,0.56398493,332,-1.5141051,0.13306063,16583
TCL6,0.56309295,333,10.026716,1.4726387e-22,3002
RIPK2,0.562583,334,12.474286,6.510319e-26,2374
MIR3177,0.5623421,335,1.2052085,0.23080099,17373
KCTD5,0.56099105,336,20.020805,0.0,451
SNORD15A,0.5599483,337,2.849185,0.0052196383,13613
C8orf22,0.5598086,338,-3.4445913,0.0008614767,12501
TMEM169,0.5592002,339,-4.534774,1.4947514e-05,10613
DPY30,0.5588764,340,18.362396,0.0,629
MIR548Y,0.5584419,341,-0.70359415,0.48340076,18740
GOLGA5,0.55843854,342,6.3791404,1.4626408e-09,7676
CARD6,0.5576174,343,-15.746568,2.6103836e-32,1495
CRYBB2P1,0.55659276,344,-1.4694164,0.14414832,16689
PSCA,0.55651796,345,5.3753552,3.0316895e-07,9231
KIAA0196,0.55617225,346,5.626991,6.569126e-08,8726
GRK7,0.55588317,347,0.6773126,0.49947685,18811
GRIN2B,0.5545833,348,-8.236061,8.606495e-13,6068
FOXJ2,0.55451673,349,-7.0306735,9.982333e-11,7037
TRPS1,0.55445766,350,6.9918284,2.0547242e-10,7220
LCN12,0.55435956,351,6.0644836,1.0646455e-08,8212
TEX264,0.5535494,352,9.59937,1.4557537e-18,4025
DUSP21,0.5530682,353,-0.5193938,0.6046383,19276
MYO3B,0.5530399,354,9.070642,1.6221929e-18,4035
KCTD10,0.5528379,355,-13.290602,6.7265213e-25,2552
SNORD15B,0.55199987,356,1.902526,0.059555136,15643
KCNK3,0.55176336,357,-9.560153,2.0628088e-17,4385
FGFR3,0.55168945,358,9.443487,4.400587e-17,4509
AFM,0.5516459,359,-1.5264925,0.12900089,16534
HSD11B2,0.5507536,360,5.2856374,5.9901856e-07,9452
LOC646743,0.54936457,361,-0.5149506,0.60784304,19298
TRIT1,0.54935783,362,0.026459312,0.97893536,20784
LOC100128811,0.5493297,363,1.9895258,0.04785391,15432
SNORA49,0.5492214,364,-0.8669408,0.3879854,18278
MIR218-2,0.5490099,365,-3.3913,0.001016667,12606
C9orf131,0.54846275,366,-6.364053,5.3721334e-09,8018
RFX4,0.5483011,367,-0.22071204,0.8254539,20215
MIR4442,0.54819375,368,0.14593987,0.88423425,20427
KIAA1967,0.5474012,369,0.07711987,0.9386418,20646
AVPR1B,0.5473553,370,2.0793977,0.03945317,15235
MGLL,0.5472622,371,-14.770097,3.4037417e-28,2018
SUSD1,0.54686797,372,-2.7696612,0.006510251,13766
CASS4,0.5458133,373,-2.8111374,0.005719377,13681
ZNF827,0.5455854,374,-2.6898615,0.008249679,13936
MIR3134,0.5455282,375,0.37242562,0.71032536,19740
FLJ35024,0.5444815,376,-8.449999,2.7543763e-13,5853
SNORD114-22,0.5443574,377,-0.3652616,0.7157546,19769
TAS2R38,0.5437571,378,5.011947,9.1953274e-07,9591
MIR4460,0.5436821,379,-0.7196155,0.47349092,18701
KCMF1,0.54366523,380,-1.7940934,0.07442768,15880
PROZ,0.54343593,381,8.620861,7.1360885e-16,4890
PALM,0.5432879,382,-10.997593,8.221331e-20,3678
TBCE,0.5432183,383,17.548805,0.0,702
VWA2,0.54241633,384,4.419193,1.8763101e-05,10701
STAG1,0.5424081,385,-6.735965,7.3934786e-10,7518
CTSC,0.5418943,386,-2.4454002,0.015847562,14436
OGT,0.54130507,387,-5.5339465,2.0787714e-07,9109
WARS,0.54126376,388,0.7533885,0.4524819,18601
ISCU,0.54009664,389,-12.64991,2.5549695e-23,2830
CYP46A1,0.5397397,390,-12.573915,5.0151895e-23,2905
LOC100652730,0.5396929,391,10.734796,4.1567753e-25,2510
MIR509-3,0.5388702,392,-1.3809197,0.17072675,16896
SNORD68,0.53881633,393,-9.657066,9.2989004e-17,4599
PCDH12,0.53856456,394,-4.94214,3.1321918e-06,10037
MIR4540,0.53848034,395,4.405449,1.1828307e-05,10516
MIR126,0.5381858,396,-8.868803,2.6870702e-14,5493
TCTE1,0.5377899,397,-0.803541,0.42296678,18459
APOA5,0.5376776,398,2.0231533,0.045124494,15377
LOC144571,0.5364226,399,-15.200494,1.986561e-29,1846
MIR567,0.5348952,400,4.940417,2.2717588e-06,9913
GHRH,0.5348073,401,2.595842,0.010333097,14107
SNORD116-4,0.53403676,402,-8.389916,9.5474294e-14,5684
BRD8,0.5334864,403,-1.1993098,0.23280932,17388
SALL3,0.53345984,404,6.844328,3.049597e-11,6774
SLC9B1,0.53322834,405,-3.327899,0.0011411713,12667
CDRT15L2,0.53314465,406,1.0126345,0.3133262,17868
LLGL2,0.5325898,407,10.519047,4.6317085e-18,4170
C14orf64,0.5322716,408,-14.911202,1.2168521e-30,1692
ANKRD7,0.5311818,409,-2.1722078,0.03143013,15027
TXLNB,0.5309844,410,1.0956188,0.2751653,17646
KIT,0.53016806,411,-15.553581,3.2683926e-30,1744
AP1B1P1,0.5297205,412,-1.2588989,0.21086119,17215
GON4L,0.5275203,413,4.634657,7.665537e-06,10353
LINC00526,0.52745265,414,-13.085049,7.6454797e-26,2387
BEST3,0.5274382,415,3.7690105,0.00022400645,11789
TMEM163,0.52734834,416,-5.9735355,2.7892098e-08,8482
NLRP11,0.5272212,417,-2.5274103,0.0126617905,14247
CT45A4,0.526895,418,4.066502,5.19384e-05,11116
MITD1,0.5268949,419,-1.337394,0.18363512,16997
A2MP1,0.5266962,420,-8.661233,5.055906e-14,5601
LITAF,0.52584016,421,-6.618413,4.0796297e-10,7377
FGF7,0.5253129,422,-15.086382,2.8741256e-30,1736
CCDC63,0.52517736,423,0.13863358,0.89000696,20461
LOC100130093,0.52510786,424,2.3935215,0.018204188,14537
MIR4753,0.5249723,425,-0.41499284,0.67900383,19618
RPL19P12,0.5243908,426,-1.7121853,0.08901782,16079
LOC100289561,0.52429855,427,-4.9556828,2.6563687e-06,9976
MBNL2,0.5241343,428,-18.425692,0.0,624
MIS18BP1,0.5238756,429,-3.3874655,0.0009833437,12588
FAM188A,0.5237925,430,-9.864705,1.3307173e-18,4015
LOC100286922,0.52320564,431,3.6170175,0.00032666777,11980
SLC6A11,0.5227517,432,0.4304453,0.6675878,19567
FAM176A,0.52255124,433,2.2895787,0.023986518,14780
GRPEL1,0.52193177,434,3.8211725,0.00018416953,11696
HIST1H2BM,0.5218854,435,14.898294,0.0,832
LOC150185,0.52172697,436,-2.5772102,0.011502324,14174
C14orf180,0.5211468,437,-12.755782,1.7474963e-22,3019
PLA2R1,0.52108914,438,-14.835396,3.6884938e-29,1877
PNPLA1,0.52107036,439,5.447335,1.8508929e-07,9061
TMEM231,0.5203613,440,-10.4283085,2.04924e-20,3530
MIR4330,0.52020353,441,-1.0270768,0.30709842,17839
MIR556,0.5198022,442,-0.942608,0.34802875,18073
MIR585,0.51923597,443,-0.11804378,0.90626204,20526
MIR3189,0.51885223,444,5.7037463,6.882687e-08,8741
SLN,0.51877695,445,4.719825,6.4998776e-06,10292
ACER1,0.51875305,446,-2.3809052,0.019169422,14573
SCARNA23,0.5183336,447,2.375554,0.019095952,14568
BTNL9,0.51827085,448,-21.15613,0.0,334
ALS2CR11,0.51817214,449,-6.7670636,5.567727e-10,7451
TRPV3,0.51794624,450,-3.970367,0.00011371807,11487
FLII,0.5179395,451,-6.502275,8.8921936e-10,7561
MN1,0.5179393,452,-2.9217749,0.004203145,13458
LOC100507250,0.5172386,453,2.125298,0.035281755,15131
MIR4757,0.5166309,454,-4.2123694,5.795555e-05,11162
CGB5,0.51646197,455,-3.1510036,0.0021110708,13019
SNORA5A,0.5162492,456,-1.933688,0.055764098,15569
