gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
CAP1,645.5819,52,8.313699,1.2614085e-14,6306
HIRA,639.8689,53,-9.113114,2.7870023e-16,5724
FLJ46066,620.8209,54,0.6902167,0.49135405,18871
ARPC2,591.46204,55,6.4159827,1.8258581e-09,8706
TMEM106C,590.59283,56,9.845601,1.6606379e-17,5319
RPS12,590.53577,57,-8.645454,9.941275e-15,6278
MYLK2,584.85,58,10.116546,6.7778993e-19,4909
SNW1,583.6944,59,0.37906688,0.70515776,19809
DDX55,583.0982,60,2.4529297,0.015552899,14735
ATP6V0E1,578.30975,61,6.907704,1.7874455e-10,8147
USHBP1,573.48956,62,-23.512993,0.0,467
PGPEP1,558.5641,63,-6.189604,5.7969447e-09,8996
DYRK3,545.9962,64,-9.615618,1.1387515e-16,5590
CCNI2,545.58734,65,10.631494,3.5151193e-22,4074
PSTK,541.71765,66,-2.6150622,0.010092451,14441
GARS,538.18396,67,20.45396,0.0,817
ARHGDIA,535.7894,68,14.05133,1.4273886e-31,2207
GNG13,523.0377,69,17.53146,0.0,1100
COPS2,518.3742,70,-10.597427,2.5467994e-19,4804
RPL29,516.5994,71,-3.7686107,0.0002588695,12394
ARL6IP1,516.2416,72,19.545767,0.0,913
GUSBP4,512.7547,73,-7.334615,4.1385867e-11,7798
PTK2,510.294,74,11.691507,2.0760057e-27,2917
TMCC1,508.73853,75,2.2006803,0.029033607,15207
ELAVL2,505.6735,76,14.955187,1.4596175e-37,1473
KDM4A,505.35962,77,3.2490113,0.0014588014,13259
SERBP1,503.7129,78,-4.5843077,1.0232943e-05,11114
FLCN,499.57434,79,-10.039032,1.03231015e-17,5247
RIBC2,497.95938,80,14.706491,1.1846614e-28,2685
TMEM11,497.5739,81,-3.727517,0.00027222012,12415
HDX,495.70514,82,-5.483976,2.1443314e-07,9941
ZBP1,495.08856,83,6.9358873,1.056846e-10,8011
ARF5,491.81955,84,17.85114,0.0,1070
VCAM1,490.74362,85,-3.165615,0.0019215542,13435
DDX11L1,490.0443,86,0.1856538,0.8530558,20362
C11orf16,486.4681,87,3.305428,0.0011524577,13156
CCT4,480.19257,88,2.4630058,0.014776685,14699
PDPN,474.97202,89,-5.499382,2.1494407e-07,9943
PDLIM7,474.2646,90,1.7025691,0.09103491,16265
GNB2,466.82202,91,12.640096,3.9197355e-24,3594
C1orf49,464.69897,92,1.3709252,0.1719596,17006
HOGA1,463.20813,93,-15.50985,1.8749157e-29,2563
MSX1,460.81476,94,-9.994272,5.037762e-17,5473
SELE,460.2771,95,-4.5390863,1.5748408e-05,11295
RAD50,458.53177,96,-0.48547623,0.628137,19473
NUDT16L1,458.52182,97,24.725952,0.0,347
CD47,456.96896,98,-6.9575276,1.5948444e-10,8118
PRKCZ,453.09055,99,9.30001,7.757558e-16,5887
APRT,447.5103,100,6.976079,1.0993461e-10,8022
CDH10,445.93295,101,-2.7808058,0.006366708,14131
PDP1,443.94885,102,-5.8035436,3.9347462e-08,9472
DBI,441.48007,103,-4.0105577,0.00010435176,12002
YBX1,436.49677,104,-7.5115027,3.7956235e-12,7309
HNRPDL,435.3333,105,-9.365935,1.2700743e-15,5953
ARF4,434.4531,106,14.674345,1.0668639e-33,1938
SRSF12,430.90552,107,-5.707081,7.39583e-08,9650
ARPC3,429.89694,108,17.484755,1.669664e-39,1272
CCT8,429.4849,109,10.798251,2.3262461e-20,4560
KDM4B,427.83453,110,9.509557,1.3089712e-16,5614
CTNNB1,427.69305,111,-5.9368534,3.003392e-08,9392
HEATR7A,419.79163,112,6.005671,1.9325634e-08,9267
CHMP6,414.60492,113,3.9489803,0.00012044763,12065
VPS8,413.08948,114,0.77133805,0.44167918,18631
NFKBIE,408.6693,115,12.099616,6.14004e-22,4140
ACTR2,407.59644,116,10.999675,4.9220695e-22,4113
DNAJB12,407.26532,117,-1.135935,0.2581639,17623
PRG3,404.24838,118,-1.1949463,0.23469381,17473
CNEP1R1,402.4776,119,-10.030251,3.8689272e-18,5115
NDUFV1,401.75174,120,-1.0703235,0.28656593,17783
SV2A,400.08746,121,-5.466964,2.7451685e-07,10016
ZFR2,395.7904,122,5.009531,7.124473e-07,10272
TMCO1,390.3952,123,27.01611,0.0,206
TMEM107,387.98907,124,-4.036193,8.0486054e-05,11900
EIF4E1B,387.46774,125,9.857532,9.998912e-22,4180
EIF3K,386.39417,126,-8.072444,1.8078376e-13,6742
SFRP4,383.17688,127,-4.1768622,5.662224e-05,11764
SEPT5-GP1BB,383.11792,128,3.3692179,0.0010046157,13073
GSTT2,382.77563,129,-1.9333562,0.055868324,15790
SFSWAP,380.6224,130,0.6825385,0.4962198,18895
CARD10,380.09253,131,-7.838734,1.5461522e-12,7137
TWSG1,379.04114,132,4.389028,2.0556814e-05,11382
ACTR3,373.39752,133,12.759077,2.88866e-27,2943
RAC1,372.43225,134,2.8034573,0.005789143,14066
TMEM105,371.87488,135,5.420686,1.909232e-07,9910
ING2,371.37515,136,5.7211614,3.9906105e-08,9479
HOMER1,370.57648,137,-2.7179708,0.00748764,14231
PTDSS2,368.3121,138,2.66144,0.008461696,14311
COQ10B,368.3086,139,-0.2749167,0.7838481,20089
SCARNA20,366.9015,140,-0.15208735,0.8793823,20445
SSC5D,366.56696,141,-3.4169781,0.00086390367,13003
DDIT3,366.5635,142,-3.2904024,0.0012882777,13205
PSMD3,365.68658,143,13.677735,2.3656401e-33,1977
SFTPC,365.66626,144,-0.5091899,0.61170423,19391
ELANE,363.8637,145,-16.28378,6.7717984e-30,2495
NOTCH3,362.10434,146,-1.9689362,0.051001355,15691
CCT8L2,361.9852,147,-2.021556,0.045474507,15588
EIF1AY,356.07703,148,0.1253717,0.90046394,20530
LMLN,355.4877,149,6.533154,1.2551663e-09,8615
RAB30,353.59094,150,-2.4062042,0.017017549,14800
DDX46,351.6552,151,1.637888,0.10386882,16426
HNRNPKP3,350.85233,152,7.0196333,1.3416795e-10,8076
HOMEZ,350.02954,153,4.424923,1.7138716e-05,11321
HNRNPU,348.03082,154,13.851909,8.0230335e-29,2658
NUDT16P1,345.32156,155,-0.020692814,0.9835103,20806
NID2,345.20087,156,7.111482,3.6416443e-11,7764
CAPN10,344.2256,157,2.595661,0.010575937,14483
THAP7-AS1,343.36298,158,-4.5290146,1.4066995e-05,11242
PTPRVP,342.6188,159,-4.12827,7.406548e-05,11863
AP2S1,333.2337,160,19.815786,0.0,889
SPOCK3,332.34286,161,-8.289131,5.860056e-13,6960
BANF2,328.88977,162,-1.1454685,0.25434223,17603
C19orf66,328.51746,163,0.61110455,0.54207265,19088
SELK,327.1433,164,-2.5943856,0.010275217,14461
SETMAR,326.96295,165,-9.568683,1.0606054e-16,5585
HOOK3,326.21313,166,-8.4211,7.793734e-14,6602
ARL6IP5,325.36047,167,-10.40003,3.5791112e-18,5104
NAV1,324.1831,168,-2.3366792,0.021108745,14955
KRT12,323.855,169,0.34436178,0.73119235,19908
PML,322.51355,170,-8.332518,5.2436178e-14,6531
RNF214,319.86026,171,-13.555156,8.180104e-26,3218
TGFBI,318.01544,172,1.5603527,0.12091685,16602
L3MBTL3,316.68286,173,-6.0577397,1.22978925e-08,9181
HDAC9,316.53763,174,-6.208657,6.6812555e-09,9028
KANK4,315.56995,175,-11.671706,1.4548612e-22,3966
HNRNPL,314.17627,176,16.438005,2.6931123e-36,1624
STEAP3,314.11658,177,-5.29135,4.777749e-07,10174
ADD1,312.8744,178,-16.358562,9.159097e-33,2052
AUP1,312.36115,179,17.356737,0.0,1110
SERPINB1,311.15192,180,-3.4232314,0.0007680583,12941
STX4,310.80588,181,8.732077,5.5042145e-15,6204
SCARF1,310.7506,182,-12.617884,2.85316e-22,4048
KIAA0100,309.93616,183,-4.9621496,1.6469928e-06,10503
LRP6,309.0028,184,-11.620287,9.779081e-22,4178
HOMER3,307.08087,185,12.321352,5.710189e-24,3639
ERMN,306.56073,186,16.102976,6.064694e-39,1328
MLL5,305.39545,187,-7.6265373,6.694989e-12,7410
PSD3,305.20758,188,2.2184906,0.027773157,15173
SDS,303.8341,189,19.609175,9.572998e-38,1451
NUDT18,302.15524,190,7.1583033,1.6716059e-11,7594
ELK4,301.9303,191,-3.4897718,0.0006663654,12866
VGLL3,301.51108,192,-15.815292,3.5925387e-30,2454
TAF7,300.97592,193,-6.536218,8.1283275e-10,8507
TMOD3,300.36237,194,-0.3949669,0.6935002,19756
SRSF3,299.60486,195,-1.8819761,0.0626323,15921
ST6GALNAC2,298.79535,196,2.4541152,0.015328079,14724
GORASP2,298.76346,197,9.891357,1.8867098e-18,5031
NAMPT,298.7628,198,-6.933447,1.4844233e-10,8103
NUP214,298.3919,199,-3.9217017,0.00014674924,12148
RAB1A,297.58972,200,7.3605957,6.995764e-12,7423
REM2,295.27527,201,14.3559885,2.8174785e-31,2269
SEC23B,294.92664,202,11.485635,1.2693003e-22,3955
AAMP,294.6778,203,5.8647513,3.642415e-08,9444
MYBBP1A,293.38403,204,-2.3070247,0.023003932,15031
C2orf29,293.02258,205,12.186193,2.2891696e-23,3767
HNRNPR,292.98413,206,6.5605354,9.641532e-10,8555
DYX1C1,292.93127,207,8.041907,5.886405e-13,6965
STBD1,292.72824,208,-11.3360815,1.4942267e-19,4750
NDUFS1,290.90216,209,-4.7253294,6.0640773e-06,10940
LOC653513,290.13776,210,-4.5729084,1.2212952e-05,11194
PSMC3,289.4702,211,8.057009,2.5681519e-13,6805
NR0B2,288.7407,212,1.3411919,0.18226951,17101
EIF3IP1,287.1222,213,12.084366,9.547206e-25,3471
ZNF680,286.30463,214,-1.5222819,0.13036261,16688
AHSA1,285.2801,215,9.282964,3.0646443e-16,5737
UBE2M,284.9845,216,18.020073,0.0,1052
TMEM161B,284.96823,217,0.14078078,0.88828206,20484
TMEM41B,284.47647,218,7.91188,1.3689801e-12,7117
CISD1,284.34274,219,5.61697,9.15178e-08,9707
MRPL39,282.65524,220,-1.999075,0.047112763,15610
EIF3J,281.9176,221,3.6247728,0.00036811767,12555
CDC42BPA,280.36624,222,-7.3183217,2.0167638e-11,7636
TOP3A,279.57874,223,1.0697659,0.2868399,17785
AKR1A1,278.11105,224,5.8679705,4.8289838e-08,9520
STK33,277.8562,225,-1.8882117,0.06091655,15884
ATP6V0D1,277.13324,226,2.6299555,0.00947688,14395
SLC40A1,276.02094,227,-5.2415385,3.318942e-07,10074
HPRT1,275.83453,228,18.385914,0.0,1031
CHD7,274.44254,229,0.18965499,0.8498165,20349
ARCN1,273.40247,230,-0.48880252,0.6256045,19455
MRPL42P5,273.25894,231,-2.0136902,0.04633198,15599
SUPV3L1,272.98816,232,-2.015821,0.0457623,15591
RNU86,272.82056,233,-1.038645,0.30101937,17866
RAB35,272.74136,234,3.8694606,0.00016608408,12196
FAM123A,272.5275,235,0.3816084,0.7032933,19804
SEL1L2,272.5073,236,-11.104574,9.644798e-19,4956
ODF3L1,272.20572,237,-17.45495,4.6229234e-32,2143
SSNA1,271.9351,238,16.78553,0.0,1148
PTPN14,271.62698,239,-23.438797,0.0,473
TMEM92,269.8615,240,14.815365,2.2252852e-33,1975
MS4A1,269.17926,241,2.614974,0.010011812,14432
SSBP2,268.77252,242,-10.663351,1.9664301e-19,4770
FAM9B,268.6267,243,1.2703308,0.20591736,17279
SNTN,267.39313,244,13.922789,4.2409726e-37,1525
SNRPD3,267.10843,245,10.105541,5.6453493e-18,5159
DIDO1,266.64862,246,-0.6695191,0.5043527,18934
CAPRIN2,265.71887,247,-9.657517,6.4265204e-17,5516
UCP1,265.66547,248,-5.5318627,1.6080642e-07,9857
MRPL45,265.3881,249,-4.4203134,1.7269458e-05,11322
PRR15,265.32596,250,13.058083,3.113503e-26,3139
MMP17,264.35065,251,5.202563,7.187678e-07,10273
PGBD3,264.29956,252,-4.631248,9.1662005e-06,11072
ITGA2,263.9571,253,-3.3463979,0.0011253972,13144
PALM3,263.92572,254,0.99548835,0.3214547,17984
QTRT1,263.60986,255,4.9628167,1.7167529e-06,10514
PPP2R5B,263.38336,256,-7.2028055,4.3167865e-11,7808
XRN2,263.20627,257,1.5809592,0.115945175,16542
DHX35,262.15765,258,-1.7734848,0.078455016,16124
NARS2,259.47333,259,4.1445003,4.532201e-05,11667
MOGAT3,259.35376,260,-1.051341,0.29543796,17833
CLDND1,258.92633,261,-11.473884,8.939525e-22,4168
PPP1R13B,258.56076,262,-2.0092597,0.046728082,15605
HNRNPUL1,257.94336,263,2.5586722,0.011516889,14538
NIPA1,257.8892,264,8.502531,2.3104206e-15,6047
SFPQ,257.81583,265,9.685643,1.342812e-16,5621
PCSK4,257.365,266,9.164227,6.960658e-16,5869
RAB26,256.25446,267,21.324686,0.0,717
SNX31,255.56168,268,-5.0717177,1.5892762e-06,10493
CAPZA2,255.10265,269,-6.9307723,2.354163e-10,8219
LMF2,254.22992,270,0.22978413,0.81861424,20228
ESR1,254.11584,271,13.820843,1.6717583e-35,1718
FAM19A2,254.0535,272,-8.6569395,2.4297509e-15,6055
C20orf4,254.04938,273,3.3203046,0.0010389866,13095
IRGM,254.01869,274,-0.14569016,0.8844289,20462
PI4KB,253.68445,275,5.52881,1.01586885e-07,9731
RNF2,253.65843,276,8.042166,1.427869e-13,6695
NEDD9,252.91692,277,-17.141016,3.9825393e-35,1761
NDUFA12,251.32031,278,5.208768,7.0187787e-07,10265
ICK,251.12955,279,-7.173055,5.383702e-11,7848
SEC14L1,250.82755,280,-16.759665,1.4011555e-33,1950
ANP32B,249.48494,281,1.4865612,0.13932158,16755
GAB2,247.89093,282,-9.545785,3.177416e-17,5410
POLR3K,247.8342,283,24.611874,0.0,359
PRR25,246.80867,284,6.6770234,3.5091782e-10,8307
HNRNPA3P1,246.77617,285,10.554513,4.113077e-20,4619
VRK1,246.133,286,6.861756,2.0784083e-10,8184
EIF1AX,245.82077,287,-5.401031,3.221662e-07,10066
CDC42SE2,245.23059,288,-5.5555835,1.7093504e-07,9877
UBE2V2,244.99527,289,8.900387,1.9936973e-16,5674
TCTN1,244.5429,290,6.9595537,6.1726006e-11,7887
NDUFB6,244.41806,291,8.939679,1.6750722e-16,5651
TNFSF15,243.63745,292,-1.5583442,0.12178166,16609
IDH3G,243.39374,293,5.580751,7.450814e-08,9653
TAMM41,242.84698,294,-2.2220244,0.028224811,15186
NIPA2,242.6078,295,8.713151,1.6619882e-15,6004
RPS6KA5,242.00896,296,-7.7499814,6.7500827e-12,7414
KATNAL1,241.9567,297,-12.767349,9.5510274e-23,3923
CKLF,241.59932,298,10.891395,1.1769832e-21,4198
SS18L2,241.17911,299,6.71567,6.3457006e-10,8444
PPP4R2,240.56454,300,0.5203929,0.60363615,19357
VAX1,239.8819,301,3.7100565,0.00022331874,12330
EIF4G2,239.45999,302,-2.1407402,0.03374744,15359
CCDC73,237.55301,303,-9.468694,3.1297055e-16,5740
SRP54,237.42183,304,12.776601,6.011675e-26,3185
ZMYND11,235.64255,305,-4.9361577,2.2511138e-06,10596
LUZP1,234.59955,306,-14.483542,3.0654873e-27,2948
UBE2G1,234.45111,307,-4.3805766,2.2680395e-05,11418
PSTPIP2,233.92862,308,-1.7655745,0.08012009,16151
TMEM127,233.71371,309,4.710015,4.781993e-06,10853
FUT5,233.35094,310,3.2931094,0.0011844091,13161
CASZ1,232.8325,311,4.179838,5.5842083e-05,11754
CCDC125,232.27022,312,8.22173,5.806625e-14,6552
TTC23L,231.76932,313,2.6342957,0.009603506,14406
PSMG1,231.76245,314,5.8561177,2.544416e-08,9346
JDP2,230.09607,315,-9.264182,1.2281087e-15,5947
DAZAP1,228.63211,316,14.0644245,8.345095e-31,2340
C15orf26,228.47104,317,0.5088461,0.61151856,19389
CSDA,226.57297,318,-24.22518,0.0,396
SSBP3,226.51863,319,-9.9196615,4.72192e-19,4871
NCBP2,225.70987,320,8.592931,7.174587e-15,6241
FAM55A,225.29332,321,-4.6549125,9.904163e-06,11101
UCP2,225.00441,322,3.778211,0.00022719674,12337
CSNK1G2,223.45149,323,6.241267,5.8197513e-09,8997
TYMP,223.28476,324,12.693458,1.9558238e-23,3752
RNF128,222.66064,325,-7.9652452,1.2422875e-12,7089
ANXA6,221.9931,326,-6.7462564,1.0143003e-09,8565
CDK1,220.87132,327,28.503696,0.0,143
HSPB2-C11orf52,220.84889,328,-13.377052,1.3903716e-23,3726
IFT27,220.44223,329,8.760799,6.751313e-16,5862
SSFA2,220.08961,330,-8.091207,1.866394e-14,6365
LTB4R2,219.9343,331,-3.7021713,0.00032707653,12490
POLL,219.5463,332,-4.688899,7.345221e-06,11004
OCLM,219.13998,333,-3.2001138,0.0017870168,13380
UBXN10,219.05775,334,1.5905414,0.114097625,16525
MRPL1,218.68234,335,-5.25023,5.13659e-07,10193
EIF2B4,218.06967,336,4.5579495,1.0722563e-05,11139
ITGA5,216.90222,337,1.9050524,0.059167776,15849
NOVA1,216.37424,338,-19.485258,0.0,921
PSMD7,215.82274,339,1.2775148,0.20244077,17252
MRS2,215.62599,340,3.6242259,0.00039046642,12573
SS18L1,215.43803,341,1.8436134,0.067664444,15997
VPS53,215.25757,342,-7.9885473,3.754515e-13,6874
WDR18,215.03256,343,12.71638,8.034168e-27,3025
STIM1,214.42526,344,-10.852488,1.5702418e-21,4238
HAO2,214.28445,345,-2.3270972,0.021830138,14982
PSMG2,214.19604,346,-2.0090683,0.046476636,15601
MYO7B,214.17365,347,-10.28079,2.3579121e-17,5370
CWC15,213.99496,348,-5.450119,1.359855e-07,9808
DUSP11,213.25473,349,0.19788091,0.8434665,20325
CXorf23,212.92804,350,-7.251256,3.6461948e-11,7765
CNNM3,212.81241,351,1.1375962,0.25732595,17620
SSX1,212.6916,352,4.5853353,5.1700617e-06,10884
RDBP,212.59818,353,6.7207007,2.417219e-10,8228
TMEM191B,212.49474,354,5.935975,3.778137e-08,9458
KIAA0146,211.8001,355,2.0075514,0.04638817,15600
TOR2A,210.54797,356,17.941208,1.5676363e-37,1477
RCL1,210.43535,357,-5.8001027,4.548627e-08,9507
ATP5F1,209.41548,358,1.488128,0.13870847,16751
ROBO3,208.88077,359,-29.055012,0.0,119
LASP1,207.92912,360,5.833113,2.3813385e-08,9322
NEAT1,207.23007,361,-6.1685033,5.8300786e-09,9000
CTF1,205.41415,362,-22.789797,0.0,541
YWHAH,205.23901,363,10.517312,4.5634026e-20,4627
HOPX,204.48346,364,9.446604,1.7692018e-16,5655
TJP1,203.82373,365,-12.123747,6.01769e-22,4137
C6orf89,203.32172,366,-12.153706,5.6867885e-23,3868
TIA1,203.27625,367,-2.309302,0.02288092,15026
ALYREF,203.26212,368,16.498234,0.0,1163
IMPACT,203.16077,369,-4.288004,3.431905e-05,11562
SERPINI1,202.99762,370,-4.6097417,6.335589e-06,10955
CORO6,202.80153,371,-3.0520337,0.0026010189,13595
SNX5,202.6375,372,-9.479582,1.4396045e-16,5633
DCAF10,202.54538,373,9.876076,1.0015866e-18,4970
C7orf53,202.30037,374,-7.073048,1.2509434e-10,8059
ANAPC5,201.96436,375,-0.28087392,0.7791872,20076
GPX5,201.56586,376,-3.1740043,0.0019547704,13446
DDX11L2,201.27832,377,-1.3572605,0.17750768,17058
TREM2,200.83899,378,5.7883534,7.734369e-08,9663
TMEM229B,200.51602,379,4.9363723,2.637081e-06,10639
MAML2,199.59409,380,-23.286194,0.0,487
LAMP3,199.53389,381,7.203038,3.2181386e-11,7735
TRMT112,199.30353,382,15.629034,4.3940454e-38,1409
MFSD7,198.90723,383,5.27576,3.9775418e-07,10124
RNF13,198.80797,384,-9.2877,3.8964995e-16,5771
TCN1,196.88086,385,-6.2456603,7.609808e-09,9056
CASC5,196.76741,386,22.741032,0.0,545
C4orf32,196.73157,387,-6.2124233,7.685922e-09,9061
PPP2R5D,196.59268,388,1.340921,0.18150465,17096
IER5L,196.45699,389,14.949354,5.643599e-29,2636
HSD3B1,196.36375,390,-3.0245903,0.0031098104,13699
C1orf146,196.31902,391,-3.2029908,0.001793993,13383
TMPRSS11D,196.29129,392,2.5583713,0.011346419,14527
ATPIF1,196.22546,393,18.14082,0.0,1047
ERO1L,195.91264,394,6.4178476,1.6041387e-09,8678
C19orf60,195.6625,395,4.025236,9.586209e-05,11971
MRPL35,195.10861,396,3.8069258,0.00020540933,12291
ADNP,194.17236,397,7.041902,5.7657688e-11,7868
TMEM221,193.50914,398,-12.363218,1.3349978e-24,3500
IMPG1,193.27805,399,0.6776708,0.49935675,18910
EXOC3,192.1654,400,-7.144686,4.4076166e-11,7812
SSH1,191.63132,401,-5.765475,5.6868068e-08,9568
BEX5,191.32507,402,-7.4443536,1.1203683e-11,7510
ZCCHC16,190.87558,403,-0.30965638,0.7572838,19998
RBM5,190.82535,404,-9.036076,7.410412e-15,6244
IFT43,190.75455,405,10.000685,5.3992418e-20,4653
CHMP2B,190.6352,406,-1.2136881,0.22666533,17425
DDX51,190.62738,407,-2.276166,0.02474201,15096
TXNRD3NB,190.56693,408,-1.5887734,0.11498842,16535
GNL3,190.00081,409,4.126889,6.8290086e-05,11824
GABARAPL3,189.81366,410,-19.97509,4.632676e-39,1314
RAB27A,189.7202,411,-4.732637,5.516078e-06,10908
ATIC,188.9515,412,20.94959,0.0,771
MB21D1,188.79712,413,6.5012445,9.596157e-10,8553
ADH5,188.73767,414,-19.777174,5.8085786e-36,1660
SAMD13,188.63284,415,-6.063062,6.9732686e-09,9036
YY1AP1,188.48862,416,13.199595,1.3437155e-29,2539
MGC16142,188.01938,417,-3.6992838,0.00033526152,12503
NRN1,187.9722,418,-22.668222,0.0,558
ARL8B,187.81491,419,7.071351,1.7549578e-11,7604
SCUBE3,187.76654,420,12.02539,4.448998e-26,3165
GPCRLTM7,187.46027,421,-1.0272005,0.30640244,17895
YWHAE,187.08545,422,1.2363771,0.21756695,17361
GNPNAT1,186.34897,423,11.984241,2.1464806e-23,3761
RETSAT,186.32176,424,-12.368298,9.366145e-22,4174
AP3D1,186.27365,425,7.137926,4.169014e-11,7799
HMOX2,186.19955,426,17.578789,0.0,1096
ICAM5,186.17755,427,-7.551449,1.0864276e-11,7505
DYNLL1,185.63928,428,11.275397,5.093166e-21,4369
ARL1,185.35194,429,8.072757,4.1032353e-14,6501
MAPK7,185.03116,430,-6.652274,5.5683824e-10,8411
ITGA6,184.71964,431,-19.248087,0.0,946
GLG1,184.61723,432,-14.672192,1.875556e-29,2564
GMFB,184.54886,433,1.4434006,0.15107866,16850
HAAO,184.4652,434,-17.948004,4.8467116e-37,1533
FURIN,184.41663,435,0.25229937,0.8011478,20162
EML3,184.34323,436,-7.433366,2.6912117e-11,7709
LAMA4,183.58264,437,-11.705421,1.1016473e-20,4465
SUSD3,183.4849,438,7.741178,2.4473154e-12,7222
NEFH,183.33684,439,5.835292,3.167482e-08,9407
KIAA0753,182.59843,440,-3.250902,0.0015154425,13290
AP1M2,181.99643,441,20.150032,0.0,858
LAP3,181.71808,442,0.95367134,0.3417118,18116
NDUFV3,181.63538,443,-0.2937311,0.76942575,20046
GAB1,181.0489,444,-8.874933,4.2720924e-15,6165
CLIP3,180.76117,445,-16.947876,9.070272e-37,1567
OVCH1,180.6784,446,-7.0555887,1.7696278e-10,8146
TCF20,180.0174,447,-1.1242719,0.26315925,17663
ANP32A,179.95496,448,7.570028,1.468719e-12,7126
MARK4,179.95227,449,7.802512,1.9259897e-12,7175
TINAGL1,179.84622,450,-33.781116,0.0,48
ARPC5L,179.64804,451,17.564013,5.7351027e-36,1659
DDX31,179.39203,452,3.6549287,0.00039142833,12574
ELAVL1,179.19331,453,16.841486,5.6636e-39,1324
BSG,177.8007,454,10.4676485,3.6399845e-19,4841
WEE1,177.54752,455,-4.504856,1.8155257e-05,11346
SFRP1,177.38083,456,-32.77291,0.0,60
TXLNA,177.10428,457,1.5057242,0.13465345,16721
APEH,176.97745,458,13.134683,2.2633854e-27,2926
DDX28,176.92494,459,-0.66582763,0.50668204,18945
ATXN10,176.83743,460,5.178923,5.56299e-07,10204
PTPN9,175.84732,461,-0.6215931,0.5352998,19060
TFAP2C,175.65082,462,-1.9997643,0.04827527,15631
RIMS2,175.63162,463,7.022846,1.1734378e-11,7521
SSBP4,175.572,464,9.249187,4.2792763e-17,5450
PRDM6,175.45935,465,-0.8471874,0.39847773,18407
DNM1P35,175.30298,466,-6.0451713,1.11714025e-08,9159
PDLIM1,174.91595,467,-14.964482,1.2784107e-33,1945
FLJ13224,174.63245,468,-0.04628684,0.9631609,20744
UBE2NL,173.99338,469,10.706119,7.189985e-21,4408
MAP2K7,173.82248,470,-2.6632938,0.008672139,14327
STK40,173.72365,471,-10.842733,1.9699231e-19,4771
MCM5,173.67209,472,5.728706,7.274838e-08,9642
