gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
RNF214,265.38098,174,-12.837339,5.038062e-24,3399
STEAP3,264.29254,175,-5.9191446,2.7728454e-08,9091
KANK4,263.74152,176,-9.6996565,4.098261e-17,5179
ADD1,263.11487,177,-15.221909,5.5006568e-30,2303
HNRNPL,262.51624,178,15.991113,2.4014422e-34,1724
SERPINB1,261.9449,179,-2.7923892,0.005826521,13853
SCARF1,261.5494,180,-11.683186,3.508407e-20,4303
STX4,261.27133,181,8.558298,1.7954564e-14,6096
AUP1,261.24734,182,16.206398,3.997966e-39,1237
KIAA0100,260.11896,183,-4.3564887,2.2416918e-05,11205
LRP6,260.03275,184,-9.277377,1.1186869e-15,5670
HOMER3,258.14008,185,11.935307,5.662835e-23,3646
MLL5,256.67828,186,-6.414655,3.587779e-09,8557
ERMN,256.017,187,19.967089,0.0,819
PSD3,255.51524,188,3.1523042,0.0019012648,13197
SDS,254.8985,189,18.785175,9.230568e-36,1563
VGLL3,252.78636,190,-13.614381,5.028497e-25,3185
ELK4,252.66994,191,-1.3134769,0.19163252,17161
TAF7,252.63033,192,-6.3876925,1.930434e-09,8410
NUDT18,252.49812,193,6.116326,5.3823968e-09,8667
SRSF3,252.07037,194,-1.9372437,0.055410728,15633
TMOD3,251.36023,195,0.8779545,0.38181478,18331
GORASP2,251.24103,196,10.181341,1.647453e-18,4753
NUP214,250.44711,197,-3.9548795,0.00013125176,11895
RAB1A,250.31876,198,8.021708,2.5022242e-13,6557
ST6GALNAC2,250.22627,199,1.3324503,0.18479839,17108
NAMPT,247.95364,200,-7.104673,8.291759e-11,7687
REM2,247.91829,201,14.730842,3.916135e-33,1874
AAMP,247.33401,202,5.2779336,5.498269e-07,9983
SEC23B,246.5918,203,12.018722,2.9094101e-24,3355
STBD1,246.03474,204,-10.821414,2.1988967e-18,4795
MYBBP1A,245.66858,205,-3.0455813,0.002943548,13448
HNRNPR,245.44969,206,6.684056,6.3005356e-10,8137
C2orf29,245.27493,207,13.966899,6.7098826e-28,2639
DYX1C1,244.6412,208,7.7573795,2.5625086e-12,6983
LOC653513,244.04741,209,-3.6615264,0.00038740458,12414
NDUFS1,243.24475,210,-3.4290156,0.0008370809,12796
PSMC3,243.1728,211,8.273142,5.4247202e-14,6290
NR0B2,243.07211,212,0.2184507,0.82747006,20226
EIF3IP1,241.14723,213,10.892162,5.560095e-21,4094
ZNF680,240.89911,214,-0.67590666,0.5003108,18937
UBE2M,239.58136,215,15.999409,1.7644479e-34,1706
TMEM41B,239.03975,216,8.852121,1.0350318e-14,6006
AHSA1,238.88861,217,9.133281,5.918093e-16,5567
TMEM161B,238.4126,218,0.08374407,0.9334051,20598
CISD1,236.85913,219,6.477784,1.144939e-09,8280
MRPL39,236.17859,220,-1.5951327,0.11248366,16429
EIF3J,235.61862,221,4.391252,1.9627445e-05,11149
CDC42BPA,235.06238,222,-6.0354533,1.557844e-08,8934
STK33,233.65628,223,-0.5011249,0.6169168,19435
TOP3A,233.47832,224,1.301211,0.19552259,17191
ATP6V0D1,232.906,225,2.3708756,0.0190704,14761
AKR1A1,231.862,226,6.5910006,1.5426024e-09,8355
SLC40A1,231.75565,227,-4.442591,1.4305135e-05,11034
HPRT1,231.48724,228,19.631914,0.0,851
CHD7,230.36255,229,0.27456078,0.78397745,20071
ARCN1,229.84903,230,0.60694426,0.5448042,19146
FAM123A,229.30891,231,0.88587505,0.37704164,18306
SUPV3L1,229.05975,232,-1.9884288,0.048849493,15522
SEL1L2,228.92685,233,-11.172423,7.44089e-19,4658
ODF3L1,228.79634,234,-18.977262,9.792792e-35,1674
RNU86,228.4303,235,-1.5285759,0.12909715,16602
SSNA1,228.42159,236,15.190446,3.3356492e-35,1618
MRPL42P5,227.02025,237,-1.949204,0.053708296,15604
RAB35,226.97588,238,3.9561317,0.00011743379,11835
TMEM92,226.41199,239,15.0177555,1.9363792e-33,1842
PTPN14,225.5062,240,-22.71411,0.0,541
SSBP2,225.49612,241,-10.040207,1.1012922e-17,5008
SNRPD3,224.4747,242,9.282944,6.572265e-16,5587
DIDO1,224.00067,243,-0.40565798,0.6856432,19707
MS4A1,223.60938,244,4.3153553,2.7817498e-05,11284
UCP1,223.04411,245,-5.937396,2.623901e-08,9077
CAPRIN2,222.92206,246,-8.4962435,6.1031367e-14,6314
MRPL45,222.88426,247,-4.9343877,1.90041e-06,10323
FAM9B,222.86328,248,0.42994902,0.667897,19635
PRR15,222.77411,249,11.754566,1.096931e-22,3720
SNTN,222.478,250,14.738489,0.0,1125
MMP17,221.85559,251,5.0083447,1.5960826e-06,10267
ITGA2,221.79776,252,-3.882567,0.00017949342,12038
PALM3,221.53375,253,-0.5157855,0.606956,19400
PGBD3,221.31851,254,-4.3524528,2.905869e-05,11298
XRN2,221.02585,255,1.868225,0.063712634,15782
PPP2R5B,221.02026,256,-7.8825274,8.30104e-13,6767
DHX35,220.07788,257,-2.2321146,0.027315505,15038
QTRT1,219.19354,258,2.673499,0.008411918,14117
MOGAT3,218.56554,259,-1.1640202,0.24702391,17548
NARS2,218.087,260,4.0652213,6.83551e-05,11610
CLDND1,217.08452,261,-10.47538,3.1592874e-19,4557
PPP1R13B,217.01114,262,-2.6377335,0.009512228,14211
SFPQ,216.47461,263,9.289178,1.4140928e-15,5703
HNRNPUL1,216.30045,264,3.0024667,0.0031657966,13504
PCSK4,215.60129,265,8.052737,3.6410805e-13,6629
SNX31,214.30115,266,-6.3361664,5.757407e-09,8687
CAPZA2,214.11264,267,-5.3039913,5.3720476e-07,9977
RAB26,214.07495,268,20.642822,0.0,756
NIPA1,213.88899,269,10.316786,2.2602334e-20,4260
LMF2,213.27577,270,0.21095403,0.83322275,20242
C20orf4,213.22623,271,3.4663656,0.0006301038,12653
IRGM,212.87848,272,0.20804292,0.83557427,20251
RNF2,212.61755,273,9.808963,1.3981547e-18,4732
ESR1,212.10378,274,13.7961445,2.6722195e-35,1605
NDUFA12,211.2635,275,6.3048863,3.3466665e-09,8545
ICK,210.95848,276,-4.906217,3.0263188e-06,10493
SEC14L1,210.94505,277,-17.696014,9.941376e-36,1566
FAM19A2,210.48259,278,-8.113748,7.850845e-14,6353
NEDD9,210.43832,279,-16.931711,3.9979683e-34,1746
PI4KB,210.41315,280,6.0197916,8.050357e-09,8773
GAB2,208.56798,281,-8.983665,1.3751126e-15,5699
ANP32B,207.91043,282,1.004087,0.31703895,17968
POLR3K,207.28969,283,25.36091,0.0,305
HNRNPA3P1,207.2572,284,9.154535,4.497876e-16,5512
PRR25,206.98042,285,7.1373534,3.316166e-11,7483
VRK1,206.67181,286,6.4485765,1.8588943e-09,8395
EIF1AX,206.51193,287,-4.3616495,2.7289212e-05,11276
UBE2V2,206.21103,288,9.549287,7.617975e-18,4965
CDC42SE2,206.12381,289,-4.9013796,3.0593708e-06,10501
TCTN1,205.25912,290,6.1793423,4.2539767e-09,8603
NDUFB6,204.69572,291,10.746896,9.585302e-23,3704
TNFSF15,204.27017,292,-0.809311,0.41989073,18555
IDH3G,204.02582,293,3.3856761,0.0008855984,12821
TAMM41,203.53793,294,-2.8125153,0.0058149514,13852
CKLF,203.05757,295,12.597892,3.644748e-27,2769
KATNAL1,202.47174,296,-11.279037,1.696011e-19,4488
NIPA2,202.42438,297,10.006605,8.700813e-19,4675
SS18L2,202.35754,298,8.033504,3.4396512e-13,6620
VAX1,201.64923,299,3.2779083,0.0010963081,12946
PPP4R2,201.44646,300,0.8846404,0.37802297,18315
RPS6KA5,200.60779,301,-7.738836,8.837869e-12,7220
SRP54,199.60745,302,13.664346,2.0106065e-28,2546
EIF4G2,199.28053,303,0.18353519,0.8546652,20319
ZMYND11,197.7263,304,-3.3389847,0.0010981675,12951
CCDC73,197.15675,305,-8.291766,2.3933505e-13,6546
UBE2G1,196.8558,306,-3.6658983,0.00035137034,12351
PSTPIP2,196.56316,307,-1.799183,0.07463563,15949
LUZP1,196.40424,308,-13.582553,3.8879887e-25,3156
TMEM127,196.32314,309,4.9235244,1.978854e-06,10339
CASZ1,195.79889,310,3.6588647,0.00037961628,12393
FUT5,195.60085,311,1.7234632,0.08654707,16117
PSMG1,193.81314,312,6.292281,2.501868e-09,8470
TTC23L,193.17206,313,1.8213971,0.07121497,15900
JDP2,192.95845,314,-9.330303,8.700579e-16,5625
CCDC125,192.3052,315,8.773112,1.839691e-15,5751
C15orf26,192.13571,316,0.5445242,0.58679855,19322
DAZAP1,191.74043,317,13.80929,2.8681402e-30,2263
SSBP3,189.8598,318,-10.419997,1.7138428e-20,4220
CSDA,189.7549,319,-24.482546,0.0,380
NCBP2,189.17108,320,10.371853,1.4096135e-19,4463
FAM55A,187.72887,321,-3.599909,0.00049542583,12544
UCP2,187.64284,322,4.984867,1.7772506e-06,10291
CSNK1G2,187.60349,323,6.0910664,1.1983589e-08,8874
TYMP,187.2748,324,13.464109,2.4062942e-25,3121
RNF128,187.02771,325,-8.606526,4.745271e-14,6259
ANXA6,185.6803,326,-6.225256,1.1346986e-08,8853
HSPB2-C11orf52,185.44092,327,-11.620349,7.2901625e-20,4385
IFT27,185.36397,328,7.730902,5.314622e-13,6696
CDK1,185.14595,329,31.82882,0.0,68
SSFA2,184.73927,330,-5.2294497,4.377751e-07,9923
UBXN10,183.93474,331,0.8265477,0.40998536,18497
OCLM,183.87164,332,-2.3110974,0.022726733,14879
MRPL1,183.77141,333,-4.5881248,9.48515e-06,10877
EIF2B4,183.31635,334,3.7549233,0.00025621452,12204
LTB4R2,183.25117,335,-4.093775,7.8635654e-05,11662
POLL,183.24762,336,-5.5140133,2.2732794e-07,9705
ITGA5,182.6266,337,2.150158,0.033645514,15206
NOVA1,181.2275,338,-18.327852,0.0,968
SS18L1,181.00058,339,2.1720695,0.031867564,15156
VPS53,180.88269,340,-7.3462706,1.2719102e-11,7278
PSMD7,180.34721,341,2.588026,0.010120609,14241
STIM1,180.31483,342,-10.168228,3.2531196e-19,4562
PSMG2,180.26285,343,-1.2800379,0.2026153,17264
MYO7B,180.12413,344,-9.724811,4.6447565e-16,5520
WDR18,179.44489,345,10.99189,2.1544709e-21,4005
HAO2,179.27188,346,-1.9307349,0.05620654,15647
MRS2,179.26065,347,5.505332,1.5453122e-07,9593
CXorf23,178.99977,348,-6.883839,2.6307984e-10,7953
RDBP,178.41226,349,5.275447,4.1979519e-07,9910
TMEM191B,177.99243,350,5.8823495,4.7047692e-08,9239
CWC15,177.77283,351,-5.1836123,4.593385e-07,9934
DUSP11,177.62077,352,0.533239,0.5948702,19360
KIAA0146,177.4719,353,1.1487577,0.25242838,17580
CNNM3,176.98529,354,1.4260219,0.15628421,16861
TOR2A,176.72275,355,18.512554,2.622104e-39,1226
SSX1,176.53806,356,4.504005,7.5094295e-06,10802
ROBO3,175.65149,357,-29.073942,0.0,137
ATP5F1,175.46132,358,2.1906807,0.029879775,15109
RCL1,175.25931,359,-6.521762,1.4538306e-09,8342
LASP1,174.58472,360,7.4764433,2.2846464e-12,6966
NEAT1,173.36652,361,-7.115424,4.100485e-11,7531
YWHAH,171.99008,362,11.635953,5.0090326e-23,3632
CTF1,171.96497,363,-25.118017,0.0,330
TJP1,171.29752,364,-9.915124,9.765402e-17,5303
HOPX,171.12144,365,10.249148,1.9368595e-18,4779
C6orf89,170.73383,366,-10.139947,5.5082288e-18,4921
CORO6,170.49696,367,-3.6831598,0.00030485197,12277
IMPACT,170.4335,368,-3.4024248,0.00090920023,12836
TIA1,170.43015,369,-1.879828,0.06297234,15775
SNX5,170.1936,370,-7.91315,1.1326301e-12,6822
DCAF10,169.92712,371,10.718167,4.8595904e-21,4086
ALYREF,169.75163,372,14.987928,1.0150818e-38,1280
ANAPC5,169.39438,373,-0.24616747,0.80592376,20155
SERPINI1,169.33894,374,-4.433328,1.4160624e-05,11026
C7orf53,168.8725,375,-6.7714753,5.5617555e-10,8103
GPX5,168.74414,376,-3.0332317,0.0030278596,13474
TMEM229B,168.72322,377,5.0582085,1.4929363e-06,10249
DDX11L2,168.39601,378,-1.3172761,0.19062053,17157
TREM2,168.23672,379,4.4143767,2.5143652e-05,11239
MFSD7,167.74437,380,4.905697,2.0605478e-06,10352
MAML2,167.7413,381,-20.887144,0.0,726
LAMP3,167.50076,382,7.888437,4.979134e-13,6686
TRMT112,167.16449,383,13.956944,9.384453e-32,2059
RNF13,166.67108,384,-8.607073,2.18714e-14,6131
C4orf32,165.15222,385,-5.227018,6.905744e-07,10040
CASC5,165.15086,386,25.554167,0.0,294
TMPRSS11D,165.08426,387,0.92348945,0.35740903,18211
C1orf146,164.98117,388,-2.7087243,0.007927377,14068
HSD3B1,164.97974,389,-2.6541703,0.009218452,14184
PPP2R5D,164.9526,390,3.118653,0.002058737,13245
TCN1,164.80255,391,-6.436213,3.03371e-09,8512
IER5L,164.60312,392,14.33074,4.018461e-27,2786
ERO1L,164.29831,393,6.853989,2.1578354e-10,7902
MRPL35,163.80884,394,5.20842,6.525053e-07,10024
ATPIF1,163.7712,395,15.213277,3.9365936e-33,1875
C19orf60,163.54504,396,2.734998,0.0071519837,13986
ADNP,162.5989,397,7.6400094,2.2300722e-12,6958
IMPG1,162.47351,398,1.3744453,0.17195942,17007
TMEM221,161.57675,399,-14.002527,9.038392e-29,2483
EXOC3,161.22299,400,-8.966539,4.5246907e-16,5513
SSH1,160.73773,401,-4.8955245,3.0639885e-06,10502
CHMP2B,160.37659,402,0.016650965,0.9867375,20807
BEX5,160.33827,403,-7.950413,7.7194566e-13,6754
IFT43,160.00626,404,8.205967,2.0000332e-14,6117
ZCCHC16,159.98288,405,-1.4448377,0.15160775,16819
DDX51,159.88496,406,-3.2001064,0.0017995818,13171
GABARAPL3,159.40306,407,-20.706898,0.0,750
GNL3,159.36563,408,2.6374826,0.00952872,14212
RBM5,158.92001,409,-9.375539,1.435685e-15,5707
RAB27A,158.89017,410,-3.9016192,0.00015115575,11957
TXNRD3NB,158.73021,411,-1.3251213,0.18791455,17134
MB21D1,158.60522,412,7.461698,5.9812164e-12,7140
ADH5,158.54504,413,-18.67171,7.283118e-34,1790
SAMD13,158.49352,414,-5.739563,3.927672e-08,9192
ATIC,158.4565,415,21.604786,0.0,662
YY1AP1,158.20796,416,12.702358,1.7559766e-27,2719
MGC16142,158.06512,417,-2.303575,0.023077179,14890
ARL8B,158.00711,418,8.127945,3.6549573e-14,6224
NRN1,158.00401,419,-20.884007,2.67872e-40,1139
SCUBE3,157.93544,420,14.711159,1.1055608e-37,1373
YWHAE,157.66072,421,2.2249165,0.026827388,15024
GPCRLTM7,157.23753,422,-1.901951,0.059807733,15704
AP3D1,156.52321,423,7.261874,2.0408064e-11,7379
ICAM5,156.21298,424,-8.167573,5.355422e-13,6698
HMOX2,155.95587,425,17.167086,0.0,1054
RETSAT,155.94458,426,-11.907064,9.515331e-21,4149
GNPNAT1,155.94211,427,11.42562,1.3243787e-21,3946
DYNLL1,155.71045,428,13.145518,7.775778e-26,3033
ARL1,155.67526,429,8.482336,5.736459e-15,5926
ITGA6,155.3609,430,-17.26444,3.5362475e-37,1418
GMFB,155.23674,431,2.6075678,0.010209036,14250
GLG1,155.22601,432,-14.873979,2.9669474e-30,2267
MAPK7,155.0488,433,-6.5974145,8.1264095e-10,8200
HAAO,154.81982,434,-18.952137,7.1034e-40,1173
FURIN,154.60403,435,0.62323153,0.534065,19087
EML3,154.17038,436,-7.8155713,3.1796584e-12,7026
SUSD3,153.75485,437,8.101327,3.004847e-13,6590
KIAA0753,153.65154,438,-3.0987391,0.0024656917,13339
LAMA4,153.5523,439,-10.028092,6.94015e-17,5257
NEFH,153.04515,440,4.769663,4.609134e-06,10638
LAP3,152.6278,441,2.6025498,0.010125357,14242
NDUFV3,152.39397,442,-0.06790525,0.9459664,20650
AP1M2,152.25757,443,18.623081,2.64935e-40,1137
CLIP3,152.05038,444,-17.049276,1.2011719e-36,1472
GAB1,152.01343,445,-7.8097134,2.033288e-12,6941
MARK4,151.18146,446,6.6632457,7.341886e-10,8179
TINAGL1,151.15161,447,-34.398018,0.0,36
OVCH1,150.9967,448,-7.132562,1.0092603e-10,7730
TCF20,150.86383,449,-0.8594899,0.39179665,18383
ANP32A,150.66269,450,8.873248,3.3021124e-16,5453
DDX31,150.60634,451,2.6555758,0.0091226995,14180
ARPC5L,150.48991,452,17.33691,1.1617991e-35,1574
ELAVL1,150.09314,453,18.45404,0.0,957
BSG,149.1872,454,10.340175,1.0730743e-18,4701
WEE1,148.85252,455,-4.9632764,2.9490861e-06,10485
APEH,148.43146,456,12.420179,1.209378e-25,3071
ATXN10,148.2374,457,4.8058496,3.2237292e-06,10521
DDX28,148.21786,458,-1.5263672,0.12936294,16606
TXLNA,148.18385,459,1.9164805,0.057474423,15670
DNM1P35,147.70917,460,-6.3505297,2.6730096e-09,8484
TFAP2C,147.67479,461,-2.6955135,0.008273286,14104
RIMS2,147.42273,462,6.884108,4.00779e-11,7524
PTPN9,147.26215,463,-0.5139892,0.60817194,19405
SSBP4,147.24832,464,7.9128366,3.7384676e-13,6640
PRDM6,147.15588,465,-0.20192844,0.840307,20265
SFRP1,147.03946,466,-31.700596,0.0,71
FLJ13224,146.69745,467,-0.91133183,0.36415333,18246
PDLIM1,146.62445,468,-14.524856,3.7637488e-31,2141
MAP2K7,146.11722,469,-3.286914,0.0013049765,13039
MCM5,146.03986,470,5.258575,5.897036e-07,9998
UBE2NL,145.94424,471,10.113793,3.2265406e-18,4838
STK40,145.82568,472,-10.093042,1.1618491e-17,5016
TBL3,145.67267,473,13.028926,1.0347304e-27,2675
