gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
NUDT16L1,427.6335,93,25.747808,0.0,216
HOGA1,426.62683,94,-14.087517,5.5933073e-26,2756
MSX1,422.5,95,-8.833011,2.9473128e-14,5895
RAD50,422.16586,96,0.1903489,0.8493422,20252
SELE,421.2656,97,-4.262966,4.6042926e-05,11244
CD47,415.0436,98,-6.1526356,1.062986e-08,8574
APRT,411.9183,99,5.627522,1.03668334e-07,9236
PRKCZ,411.08844,100,8.545339,5.6112165e-14,6011
ARPC3,407.03494,101,18.126307,0.0,844
CDH10,405.90192,102,-2.5761285,0.011315086,14173
PDP1,404.99734,103,-4.0588555,8.510319e-05,11492
CCT8,403.61847,104,10.564826,1.8500985e-19,4252
DBI,401.85022,105,-4.616818,9.826577e-06,10654
YBX1,397.19653,106,-7.808966,7.3578996e-13,6487
HNRPDL,396.19116,107,-8.811975,3.030661e-14,5902
ARF4,395.88818,108,14.408781,3.9937703e-31,1931
SRSF12,392.52292,109,-5.386096,3.6328018e-07,9620
KDM4B,389.96237,110,10.214003,1.8009552e-18,4520
CTNNB1,388.79266,111,-5.3322163,5.173679e-07,9727
HEATR7A,382.36664,112,5.90646,3.389013e-08,8910
CHMP6,381.84024,113,3.3855815,0.0009084458,12608
VPS8,381.7707,114,1.8445648,0.0672559,15693
NFKBIE,371.63763,115,11.931613,1.6840299e-21,3756
EIF4E1B,371.1073,116,9.845183,9.512154e-22,3695
DNAJB12,370.87463,117,-1.4541876,0.1483967,16665
ACTR2,369.91608,118,11.130473,1.4485103e-21,3737
NDUFV1,369.2091,119,-2.0942426,0.03839471,15164
CNEP1R1,368.46185,120,-6.972799,1.5603938e-10,7549
EIF3K,367.98163,121,-7.363166,2.0851041e-11,7110
PRG3,367.86804,122,-0.9722086,0.33339888,17960
SV2A,364.43042,123,-5.4730144,2.7759887e-07,9514
ZFR2,362.5267,124,5.1769686,3.020997e-07,9546
GSTT2,358.8137,125,-3.3118587,0.0012843552,12790
TWSG1,358.46283,126,5.268341,4.7020558e-07,9697
TMCO1,355.7483,127,27.081062,0.0,142
TMEM107,352.7968,128,-2.93933,0.0037558202,13438
CARD10,350.00018,129,-7.0906267,8.064776e-11,7393
ING2,349.915,130,6.5528793,5.5912885e-10,7838
SEPT5-GP1BB,348.8199,131,2.4321895,0.016530093,14465
PSMD3,347.43988,132,13.801075,3.9323532e-34,1544
SFRP4,347.34692,133,-3.6749465,0.00036385175,12152
SFSWAP,346.94995,134,-0.22123563,0.825301,20150
NOTCH3,345.15942,135,-1.3721926,0.17237572,16887
RAC1,342.8307,136,3.5134497,0.0005955263,12399
ACTR3,339.62213,137,12.279891,9.171211e-25,2983
COQ10B,339.44745,138,0.7879569,0.43241426,18508
TMEM105,338.41037,139,5.643377,7.124386e-08,9120
HOMER1,337.91003,140,-1.7620713,0.08064027,15892
SSC5D,336.54425,141,-2.4077547,0.017664894,14517
PTDSS2,336.4316,142,2.6995137,0.007609655,13897
LMLN,333.961,143,7.0901093,8.358951e-11,7404
DDIT3,333.73032,144,-3.0570357,0.002769468,13242
CCT8L2,333.3698,145,-0.81914896,0.4143178,18391
SFTPC,333.0374,146,-0.1631943,0.87062204,20346
SCARNA20,332.70032,147,-0.22292927,0.82399607,20145
ELANE,331.19452,148,-15.005718,4.874978e-27,2576
HNRNPKP3,325.08713,149,5.763951,7.05708e-08,9116
EIF1AY,322.95416,150,0.034324937,0.97268504,20743
RAB30,321.88763,151,-1.6207215,0.10684195,16238
DDX46,318.60217,152,1.8272868,0.07011115,15744
NID2,317.90027,153,6.6205106,6.617052e-10,7881
HOMEZ,317.72345,154,5.480104,1.6507802e-07,9369
HNRNPU,316.46326,155,13.20489,2.4794957e-26,2687
CAPN10,314.2788,156,2.1992683,0.029718073,14957
NUDT16P1,313.38568,157,0.13932885,0.8893256,20409
THAP7-AS1,311.9404,158,-3.9918208,0.00011806852,11631
PTPRVP,311.67285,159,-4.14612,7.09464e-05,11420
BANF2,309.30432,160,-1.1732757,0.24317752,17399
C19orf66,308.35217,161,0.3700611,0.71186477,19716
SELK,307.22278,162,-1.603538,0.11061802,16291
AP2S1,305.67383,163,19.550205,0.0,749
SPOCK3,303.40796,164,-8.278828,5.1950447e-13,6419
SETMAR,297.61948,165,-8.744716,1.9803383e-14,5824
HOOK3,296.53583,166,-7.029536,1.5737825e-10,7552
KANK4,296.18848,167,-10.4292755,6.2731413e-19,4398
ARL6IP5,294.91394,168,-9.416881,8.6640004e-16,5373
NAV1,294.28238,169,-1.5565677,0.12231801,16405
PML,293.9701,170,-6.7935514,3.1956196e-10,7707
KRT12,293.93927,171,0.040170513,0.96802884,20723
RNF214,293.2373,172,-12.734801,1.1741386e-23,3244
AUP1,291.20316,173,16.60151,4.87624e-40,1018
TGFBI,289.8849,174,1.7096303,0.08963768,16021
HNRNPL,288.75165,175,15.638196,6.0966092e-33,1692
HDAC9,288.26117,176,-4.861603,3.5063188e-06,10326
L3MBTL3,287.07367,177,-5.32627,4.178802e-07,9653
ERMN,286.82214,178,14.803042,1.2879717e-33,1611
NAMPT,285.8317,179,-6.6191745,1.0466384e-09,7999
STEAP3,284.8952,180,-5.0483637,1.5110592e-06,10056
ADD1,284.0384,181,-14.078632,4.638087e-27,2572
NUDT18,283.39417,182,6.8671255,8.9820956e-11,7417
SCARF1,283.0122,183,-11.06651,7.889082e-19,4424
STX4,282.92322,184,8.775715,4.3029197e-15,5614
SERPINB1,282.50812,185,-2.1308181,0.034697622,15087
KIAA0100,281.95523,186,-3.690651,0.00030774984,12066
LRP6,281.28998,187,-9.341815,9.939006e-16,5392
PSD3,281.0799,188,2.1602035,0.032130875,15029
HOMER3,279.059,189,11.432498,1.4355628e-21,3736
SDS,278.914,190,17.328365,1.0870262e-32,1716
ELK4,278.30063,191,-1.421358,0.15796514,16751
MLL5,277.50812,192,-6.2162776,9.555616e-09,8551
TMOD3,277.21283,193,0.57507527,0.5663928,19118
VGLL3,277.00806,194,-14.189671,2.073587e-26,2669
ST6GALNAC2,275.45804,195,2.076109,0.039688647,15198
DYX1C1,275.3674,196,8.197109,2.695721e-13,6285
MYBBP1A,274.617,197,-2.518114,0.013334159,14291
TAF7,274.47797,198,-6.293307,3.2558702e-09,8276
SRSF3,272.79645,199,-1.7963487,0.07544175,15815
GORASP2,271.50095,200,9.664533,3.8708423e-17,4932
SEC23B,271.4433,201,10.741167,2.9057582e-20,4050
NUP214,271.04214,202,-3.2544675,0.0014917218,12887
C2orf29,271.034,203,12.508087,1.8596344e-23,3276
RAB1A,270.33356,204,7.3236523,1.5503095e-11,7046
AAMP,270.2403,205,5.476382,2.2857722e-07,9465
NDUFS1,268.66547,206,-3.700881,0.00033353784,12103
REM2,268.56732,207,14.003079,1.2160082e-29,2138
CISD1,267.39954,208,5.6222596,8.944349e-08,9196
PSMC3,267.0188,209,6.944663,1.45236e-10,7530
HNRNPR,266.77713,210,6.2268624,6.495037e-09,8444
STBD1,266.1941,211,-10.831111,2.2422447e-18,4554
MRPL39,265.15573,212,-2.0567632,0.04119051,15236
LOC653513,263.77148,213,-3.9757497,0.00012659378,11668
AKR1A1,263.7293,214,5.0374384,2.0128543e-06,10138
AHSA1,263.26138,215,8.755329,9.1796366e-15,5723
TMEM161B,262.76013,216,-0.00035817036,0.99971485,20860
NR0B2,262.005,217,1.6366742,0.104060836,16202
EIF3J,260.8537,218,3.8169522,0.00019018102,11843
ZNF680,260.3338,219,-0.68796074,0.4927642,18788
EIF3IP1,260.13672,220,11.644695,3.8119965e-23,3351
UBE2M,259.30536,221,15.188285,1.1879003e-31,1859
TMEM41B,257.60333,222,8.44724,1.241563e-13,6133
TOP3A,256.41147,223,1.3858092,0.16842853,16855
RAB35,255.53238,224,3.2988198,0.0012282928,12760
CDC42BPA,254.5886,225,-5.8914204,3.3229416e-08,8903
STK33,254.03041,226,-1.3617613,0.17525552,16909
ATP6V0D1,252.63637,227,3.0016656,0.0031485297,13327
RNU86,252.31897,228,-1.2760797,0.20450398,17141
SNTN,251.92847,229,15.249647,0.0,975
SLC40A1,251.62657,230,-3.8477945,0.00015328819,11751
MRPL42P5,250.85925,231,-0.8796604,0.3809163,18228
PTPN14,250.39624,232,-21.956194,0.0,518
HPRT1,249.76416,233,18.80053,0.0,795
CHD7,249.12573,234,0.7954535,0.42758507,18473
SUPV3L1,248.79178,235,-1.7669386,0.07960106,15879
TMEM92,248.72011,236,17.56981,0.0,888
QTRT1,248.66481,237,3.3222015,0.0011398128,12730
SSNA1,248.32811,238,15.369699,6.133648e-35,1471
ARCN1,248.09087,239,0.19422594,0.8462619,20241
ODF3L1,247.60326,240,-16.23827,1.9636691e-29,2171
FAM123A,247.56866,241,1.6128418,0.10842473,16258
MS4A1,247.23117,242,2.8815134,0.0046517802,13592
SEL1L2,246.88467,243,-10.8238945,4.5786552e-18,4648
FAM9B,246.3948,244,1.0192126,0.30973458,17824
SSBP2,244.74457,245,-9.769976,5.457091e-17,4988
PGBD3,243.49068,246,-4.068416,8.784001e-05,11508
SNRPD3,242.41302,247,9.425537,3.207521e-16,5230
DIDO1,241.95094,248,-0.39823738,0.69111,19638
MRPL45,241.8263,249,-4.3877845,1.9885574e-05,10916
CAPRIN2,240.65334,250,-8.086469,5.964779e-13,6444
UCP1,240.54314,251,-5.0934405,1.2740161e-06,10000
PRR15,240.43533,252,12.325043,5.014047e-24,3160
MMP17,240.14694,253,4.6205544,8.644112e-06,10608
ITGA2,240.04443,254,-3.0293956,0.0030896522,13319
PALM3,239.82135,255,0.7326567,0.46522424,18661
RAB26,239.65793,256,22.390585,0.0,478
PPP2R5B,239.16623,257,-6.432365,2.3809827e-09,8207
CLDND1,239.09631,258,-9.769174,3.5374974e-17,4925
PPP1R13B,239.02731,259,-2.1615033,0.032786734,15040
XRN2,238.82336,260,1.5758296,0.11739424,16363
DHX35,237.66354,261,-1.6168091,0.108488254,16259
NIPA1,237.12755,262,8.903905,4.3862876e-16,5279
NARS2,236.84229,263,3.4640229,0.00065617677,12447
NEDD9,236.65659,264,-16.447447,9.519563e-33,1711
ANP32B,234.87173,265,0.4848153,0.6285742,19391
SFPQ,234.64403,266,9.137789,3.695236e-15,5592
SNX31,234.29881,267,-5.8748736,4.2152053e-08,8978
HNRNPUL1,234.04712,268,2.9675522,0.003545962,13404
ESR1,233.03299,269,15.042172,0.0,984
PCSK4,232.83609,270,8.888415,3.1374014e-15,5563
PI4KB,232.69647,271,5.2535753,4.3429634e-07,9671
FAM19A2,232.60944,272,-8.581196,3.3088946e-15,5576
RNF2,232.40317,273,8.140082,1.240811e-13,6132
POLR3K,231.9208,274,25.888231,0.0,207
CAPZA2,231.72443,275,-5.2546334,7.093454e-07,9806
C20orf4,231.44687,276,4.276453,2.7662454e-05,11041
NIPA2,230.6521,277,8.767498,3.1544314e-15,5564
IRGM,230.47275,278,-0.41692024,0.6775876,19598
LMF2,230.01776,279,0.15942748,0.8735732,20352
SEC14L1,229.53534,280,-15.777525,9.159037e-31,1966
PRR25,228.55548,281,6.083259,1.0076237e-08,8568
NDUFA12,228.19505,282,4.827209,3.7869618e-06,10356
ICK,227.91476,283,-5.4326887,3.0331893e-07,9548
NDUFB6,227.46576,284,9.101196,6.1022384e-17,5008
GAB2,224.75403,285,-9.575189,4.2560742e-17,4943
VRK1,224.3988,286,6.8095193,3.3138559e-10,7720
HNRNPA3P1,224.34695,287,8.900463,2.4086218e-15,5518
UBE2V2,224.0443,288,9.437563,1.6078527e-17,4811
EIF1AX,223.96803,289,-3.858306,0.00018801427,11839
TNFSF15,223.31955,290,-1.0901532,0.27791893,17630
TCTN1,223.1596,291,6.255552,3.1465266e-09,8267
KATNAL1,222.74136,292,-11.458376,6.436915e-20,4129
CDC42SE2,222.49243,293,-4.3689528,2.762955e-05,11040
IDH3G,221.76694,294,3.4255812,0.0007788053,12529
RPS6KA5,221.76407,295,-7.545897,2.3203606e-11,7132
PPP4R2,221.58862,296,1.0464278,0.29738417,17731
TAMM41,220.38263,297,-2.42596,0.0168931,14478
CKLF,220.07893,298,11.614645,1.0310224e-23,3232
EIF4G2,219.0475,299,0.030482527,0.9757306,20757
SS18L2,218.66785,300,7.2794433,3.3738137e-11,7204
CCDC73,217.72617,301,-7.322142,3.7879606e-11,7232
VAX1,217.62015,302,3.365068,0.0008031579,12544
LUZP1,216.83853,303,-13.23182,2.857996e-24,3100
PSMG1,215.96893,304,6.1727605,5.758025e-09,8411
SRP54,215.49991,305,12.994136,7.631691e-26,2786
ZMYND11,214.19724,306,-3.3509917,0.0010605182,12688
TTC23L,213.70506,307,2.1415102,0.034414895,15076
FUT5,213.46642,308,0.8006139,0.42457268,18458
UBE2G1,213.19406,309,-3.2078393,0.0016905045,12964
CCDC125,212.71669,310,8.2096195,7.940278e-14,6060
TMEM127,212.49838,311,5.6339483,7.1209044e-08,9119
PSTPIP2,212.4265,312,-1.1519656,0.25182644,17450
CASZ1,210.94366,313,4.0915847,7.941361e-05,11465
C15orf26,208.99643,314,1.7251968,0.08639689,15974
UCP2,208.90054,315,4.06838,7.883735e-05,11461
JDP2,207.93668,316,-9.406567,6.83175e-16,5346
DAZAP1,207.68451,317,13.195447,4.636383e-28,2387
SSBP3,207.65417,318,-9.407007,1.5377428e-17,4801
FAM55A,207.45987,319,-3.627596,0.00045452794,12258
POLL,207.00893,320,-5.026281,1.8899417e-06,10117
CSDA,205.9011,321,-23.904821,0.0,340
NCBP2,204.0557,322,9.4612,1.1113287e-16,5090
TYMP,204.0071,323,13.039928,2.4786515e-24,3087
CDK1,203.59367,324,27.530504,0.0,122
CSNK1G2,203.43935,325,5.8802724,3.373211e-08,8908
LTB4R2,202.7785,326,-3.1377122,0.0021591873,13090
RNF128,202.61214,327,-7.2233486,6.349722e-11,7343
ANXA6,200.91476,328,-6.6196012,1.9362811e-09,8159
HSPB2-C11orf52,200.38867,329,-12.09908,7.913536e-21,3913
SSFA2,200.06824,330,-6.4324913,9.887228e-10,7980
IFT27,200.03047,331,8.543114,3.4336892e-15,5580
CNNM3,199.93996,332,1.7473882,0.082848065,15925
NOVA1,199.77113,333,-17.968275,0.0,859
PSMD7,199.73361,334,1.8827513,0.060863964,15597
OCLM,199.22491,335,-2.262683,0.025628364,14827
MRPL1,199.06937,336,-4.4824843,1.4913986e-05,10805
EIF2B4,198.76851,337,3.5031714,0.00062810065,12426
UBXN10,198.42926,338,1.6169336,0.108313344,16254
MRS2,198.40079,339,4.239565,3.9971244e-05,11187
WDR18,197.52011,340,11.708991,8.7151554e-24,3211
HAO2,196.83026,341,-2.5556016,0.011930604,14216
ITGA5,196.77127,342,2.2806444,0.024408504,14788
VPS53,196.74214,343,-6.5031085,1.2901442e-09,8050
CWC15,196.64766,344,-5.7495337,2.2613355e-08,8795
TMEM191B,196.32376,345,6.6295385,1.4160777e-09,8068
DUSP11,196.13177,346,1.0057573,0.31664532,17872
SS18L1,195.73183,347,2.4323034,0.016543055,14467
PSMG2,195.59926,348,-1.0809288,0.28172317,17652
RCL1,195.58524,349,-5.497102,2.1339568e-07,9439
SSX1,195.433,350,4.4174485,1.1214278e-05,10700
STIM1,195.20139,351,-9.739216,5.779964e-18,4687
MYO7B,194.24948,352,-9.379091,2.2467644e-15,5508
RDBP,194.01831,353,5.4164267,2.2195603e-07,9458
CXorf23,193.38281,354,-6.0414863,1.8131928e-08,8735
KIAA0146,192.81427,355,2.5924225,0.010435947,14113
NEAT1,191.28777,356,-6.450317,1.49476e-09,8083
ATP5F1,190.86087,357,1.979771,0.04952874,15399
TOR2A,190.7244,358,18.862362,3.00915e-40,1004
ROBO3,190.6733,359,-28.399416,0.0,99
SERPINI1,189.30956,360,-3.8479967,0.00015233734,11750
CTF1,188.94019,361,-22.074152,0.0,512
LASP1,188.65756,362,6.539713,5.6577215e-10,7843
C7orf53,186.98827,363,-6.26659,7.0848616e-09,8461
ALYREF,186.9719,364,15.164582,2.72445e-39,1086
DCAF10,186.73997,365,10.332522,9.51654e-20,4173
TJP1,186.1303,366,-9.937412,9.4731166e-17,5064
TREM2,186.08865,367,5.2630224,8.000437e-07,9853
HOPX,185.44229,368,11.556415,3.2237817e-22,3570
YWHAH,185.40198,369,10.4373865,1.7620546e-19,4246
IMPACT,185.05109,370,-3.675882,0.0003510148,12128
DDX11L2,184.26967,371,-1.5564842,0.12256744,16407
C6orf89,184.01082,372,-10.784317,1.3913465e-19,4217
ANAPC5,183.9831,373,-0.8775506,0.3817941,18234
TIA1,183.88568,374,-1.8537698,0.066676624,15683
CORO6,183.87831,375,-2.861139,0.0047416347,13607
SNX5,183.35202,376,-8.818312,7.466095e-15,5688
TMEM229B,182.97789,377,5.320736,5.068312e-07,9719
GPX5,182.1735,378,-2.9073064,0.0044038068,13550
IER5L,181.61473,379,14.41704,1.606462e-27,2480
MAML2,181.26906,380,-20.787495,0.0,633
TRMT112,181.00293,381,14.28531,2.5931394e-32,1774
TCN1,180.83255,382,-5.7319927,8.605781e-08,9182
MRPL35,180.77814,383,5.173407,7.9101466e-07,9847
MFSD7,180.75647,384,5.280204,3.9054774e-07,9636
LAMP3,180.74332,385,7.079091,6.6504455e-11,7351
C19orf60,180.06921,386,2.9821258,0.0034527874,13386
RNF13,179.88596,387,-7.3854575,2.0725574e-11,7109
TXNRD3NB,179.78035,388,-2.0872712,0.03922763,15182
ATPIF1,178.94269,389,15.208628,3.2834933e-33,1661
C1orf146,178.8942,390,-2.3892114,0.018716516,14559
TMEM221,178.57312,391,-12.602109,5.5909506e-25,2948
TMPRSS11D,178.41719,392,2.1071804,0.036521394,15127
C4orf32,178.29247,393,-5.126228,1.1660761e-06,9972
HSD3B1,178.02675,394,-2.604744,0.010599944,14125
PPP2R5D,177.95749,395,2.4863727,0.013762883,14320
CASC5,177.91049,396,22.268528,0.0,491
EXOC3,177.37402,397,-7.603371,3.829382e-12,6781
ERO1L,177.20819,398,7.098508,6.604277e-11,7350
CHMP2B,176.5436,399,0.077458054,0.9383775,20598
IMPG1,175.86914,400,1.0870898,0.2793405,17639
ADNP,175.39055,401,7.0808992,6.213505e-11,7337
SSH1,175.08061,402,-4.5016565,1.5708201e-05,10822
RBM5,174.921,403,-8.889188,1.7938645e-14,5805
IFT43,173.64413,404,9.292229,1.998998e-17,4838
BEX5,173.61581,405,-7.954402,6.0207796e-13,6447
ATIC,173.50131,406,21.02004,0.0,605
ZCCHC16,172.98633,407,-0.70535517,0.4821592,18737
GABARAPL3,172.94025,408,-18.806175,2.1473602e-36,1337
DDX51,172.76067,409,-2.472365,0.014960786,14383
MGC16142,172.12787,410,-2.2795613,0.024554385,14795
GNL3,172.10031,411,3.4554822,0.00077015994,12521
SAMD13,171.8568,412,-6.6304092,4.3826673e-10,7788
ADH5,171.3459,413,-19.481802,2.1613751e-35,1427
RAB27A,171.31705,414,-3.4495192,0.0007624379,12513
YWHAE,171.21712,415,1.5892258,0.11336529,16320
MB21D1,171.08253,416,7.0175896,8.246424e-11,7399
NRN1,170.67421,417,-20.147203,1.0258267e-38,1130
YY1AP1,170.58739,418,12.137266,2.7202675e-25,2885
SCUBE3,170.36234,419,11.893143,4.9923516e-25,2938
ARL8B,170.29459,420,7.550078,1.8738466e-12,6647
NEFH,170.0646,421,4.2221026,4.3917917e-05,11223
RETSAT,169.8377,422,-11.978722,7.241729e-21,3895
GPCRLTM7,169.73685,423,-1.658609,0.09987459,16164
EML3,169.71292,424,-7.4649215,2.23438e-11,7125
AP3D1,169.70656,425,6.1695266,7.318469e-09,8478
GNPNAT1,169.4986,426,10.678708,1.9490728e-19,4261
LAMA4,169.35025,427,-10.92221,7.428012e-19,4415
ITGA6,169.13535,428,-16.914078,5.870263e-37,1298
ICAM5,168.58672,429,-7.8427663,2.9024587e-12,6721
HMOX2,168.35002,430,18.360662,0.0,829
AP1M2,168.08916,431,18.038853,2.3007908e-38,1160
ARL1,167.90324,432,8.391387,8.623292e-15,5712
GLG1,167.82722,433,-14.454792,8.512568e-29,2276
DYNLL1,167.80019,434,11.330082,5.804706e-21,3870
GMFB,167.61536,435,1.987529,0.04904311,15389
HAAO,167.45212,436,-17.050615,3.5026951e-34,1539
MAPK7,167.37758,437,-5.975243,1.866591e-08,8741
NDUFV3,167.27939,438,-0.3152356,0.753109,19900
FURIN,166.92525,439,-0.17899714,0.8581845,20289
ARPC5L,165.91537,440,16.734997,5.317699e-34,1568
KIAA0753,165.86702,441,-2.8800662,0.0047800597,13615
SUSD3,165.84317,442,9.010152,1.9700049e-15,5490
OVCH1,164.67274,443,-6.824187,5.596872e-10,7839
LAP3,164.44937,444,2.3133743,0.022056853,14686
GAB1,164.4357,445,-7.3178496,2.8789386e-11,7170
ANP32A,164.11668,446,7.1242065,2.4053842e-11,7139
TINAGL1,163.92343,447,-31.290335,0.0,58
SFRP1,163.76202,448,-32.149223,0.0,51
CLIP3,163.73654,449,-15.077494,3.978358e-31,1930
DDX31,163.26225,450,2.8707926,0.0049404213,13629
TCF20,163.25748,451,-0.7273025,0.46854332,18678
MARK4,163.14384,452,7.470552,1.35772504e-11,7018
VCX2,162.29169,453,2.4318128,0.015543156,14411
ELAVL1,161.78473,454,16.910967,3.4880334e-38,1179
APEH,161.58978,455,11.76954,3.717057e-23,3350
BSG,161.41165,456,8.977604,4.0861585e-15,5610
WEE1,160.63158,457,-3.8776493,0.00019273559,11850
STK40,160.56908,458,-10.3387165,3.7759757e-18,4624
DDX28,160.49092,459,-0.8165514,0.4156848,18400
BAZ1A,160.40747,460,5.8266573,5.5910128e-08,9048
ATXN10,160.39862,461,4.8734007,2.4256606e-06,10212
PRDM6,160.24347,462,-0.49956158,0.6182956,19348
DNM1P35,160.18648,463,-5.513815,1.6014035e-07,9352
RIMS2,159.98508,464,6.7242866,1.0992467e-10,7469
TFAP2C,159.86879,465,-1.7979965,0.07530009,15814
TXLNA,159.74564,466,2.278655,0.024431884,14789
SSBP4,159.54657,467,8.446052,1.11812025e-14,5751
PDLIM1,158.87907,468,-13.757731,1.4002495e-29,2145
CFHR4,158.84882,469,5.7523227,1.352912e-08,8648
CLPTM1,158.81409,470,8.216581,1.485341e-13,6169
FLJ13224,158.7232,471,-0.53739035,0.5921115,19236
PTPN9,158.61026,472,-0.85039335,0.39679876,18319
UBE2NL,158.30646,473,10.346489,6.2998024e-19,4400
GABARAPL1,157.95511,474,-22.763153,0.0,429
