gene,tda_importance,tda_rank,euclidean_t,euclidean_p,euclidean_rank
SNORD46,7.042751,4367,-0.018557759,0.9852264,20809
STT3A,7.0424867,4368,4.02579,9.375753e-05,11512
FLJ23867,7.042255,4369,5.0178137,1.9432694e-06,10065
LTB4R,7.0413,4370,-2.6759477,0.008381894,13882
PCNXL3,7.0408278,4371,10.9501505,7.411194e-21,3909
LSR,7.0405354,4372,12.715299,9.6433576e-23,3458
PCOLCE2,7.0398207,4373,-19.016994,4.1471768e-35,1467
SAMD8,7.0385447,4374,-9.496067,4.648608e-16,5282
BRAP,7.038088,4375,-2.567461,0.011375163,14133
FECH,7.037801,4376,2.1897564,0.029878877,14932
DTD1,7.0367885,4377,-4.321479,2.4045212e-05,10979
CHFR,7.036779,4378,8.030714,4.125981e-13,6391
RBM14,7.0365667,4379,4.588398,1.11965455e-05,10672
MGAT3,7.0360622,4380,-17.662893,3.0534063e-35,1455
C11orf57,7.034049,4381,-4.7662396,5.376684e-06,10404
SNORD114-12,7.0315404,4382,-1.8025498,0.07463286,15793
KIF1C,7.0288877,4383,-11.199834,5.90631e-20,4155
PIP5K1C,7.02728,4384,3.656556,0.00036027882,12120
MAPKAPK2,7.0264177,4385,24.440865,0.0,341
BMP5,7.0263553,4386,-14.152266,5.5808014e-26,2794
CMKLR1,7.025384,4387,-5.0919065,1.4518467e-06,9960
WWTR1-AS1,7.024418,4388,-4.127635,6.970004e-05,11386
LOC170425,7.023946,4389,5.234618,2.7165734e-07,9467
NRIP3,7.023875,4390,1.3472112,0.18047163,16840
LOC100505622,7.0236154,4391,1.1622787,0.24759915,17326
ADIPOR1,7.022791,4392,24.371494,0.0,346
BRPF1,7.022607,4393,-1.19335,0.23527832,17240
NDUFAF2,7.021287,4394,-4.6541586,8.47248e-06,10571
MBOAT4,7.0203834,4395,-2.027375,0.04468812,15266
NGLY1,7.0180745,4396,-2.236435,0.02691357,14854
RTBDN,7.01568,4397,15.898291,0.0,1014
RDH11,7.015529,4398,7.3924036,1.4777225e-11,7027
DSC2,7.014951,4399,-5.4322643,2.6899187e-07,9466
AVPI1,7.0141416,4400,-14.675193,3.101569e-27,2574
FHDC1,7.010604,4401,8.075635,8.7680113e-13,6527
ATP6V1B1,7.010125,4402,-2.9898803,0.0033925213,13314
ZNF37A,7.0090575,4403,-0.08590314,0.9316918,20619
CD46,7.007884,4404,6.7206507,2.4161725e-10,7615
GJA4,7.0059795,4405,-8.160631,5.8137387e-13,6459
ACAP3,7.005962,4406,6.0067444,1.703171e-08,8672
ABO,7.0047083,4407,-11.637828,1.6505902e-22,3506
NHP2L1,7.0032268,4408,1.8441778,0.06707018,15666
LY9,7.0028234,4409,-0.38983315,0.69730645,19647
ZNF567,7.002571,4410,-2.3869529,0.018664006,14540
MAGEA10,7.0016265,4411,6.003128,2.7329456e-09,8180
MLNR,7.0008307,4412,-2.833784,0.0053075324,13579
TRPV2,6.9998674,4413,-0.94279087,0.34788734,17981
FAM198A,6.995558,4414,1.3235476,0.18703581,16888
SHISA4,6.9954205,4415,4.4861093,1.2744509e-05,10719
LOC646168,6.995051,4416,-6.7145047,1.515672e-09,8052
MLST8,6.993986,4417,15.698164,5.9288417e-35,1483
C12orf49,6.993704,4418,2.2872841,0.023837358,14741
CCDC151,6.993345,4419,11.940505,1.0639758e-26,2661
C9orf50,6.993285,4420,2.3601444,0.019778179,14586
PRAF2,6.9915695,4421,13.734772,1.5754341e-26,2690
SLC9A10,6.9901876,4422,1.0661018,0.2882841,17601
TNFRSF10A,6.9886274,4423,-0.9449588,0.3466316,17969
CENPK,6.9862375,4424,19.607182,1.179394e-39,1090
ZNF649,6.9854665,4425,-3.8117592,0.00020390957,11883
CRYGB,6.985239,4426,1.3006053,0.1952719,16949
HSPA4,6.9820733,4427,14.945741,1.5244512e-33,1657
C5AR1,6.981926,4428,-0.08304692,0.9339785,20628
DNAH10,6.9815464,4429,8.593635,1.6272672e-15,5443
MBTPS1,6.9810853,4430,-10.139715,2.033458e-18,4569
IL12RB2,6.9809604,4431,0.12279031,0.9024172,20515
LOC91948,6.980113,4432,-4.403433,2.7247703e-05,11033
MLXIPL,6.9795103,4433,-17.25753,1.8348642e-31,1893
UBE2J1,6.979058,4434,-2.036071,0.04397915,15254
EXOC6B,6.976242,4435,-6.4868026,2.5232065e-09,8162
CST5,6.9760904,4436,12.314064,5.8029804e-30,2118
FAM116A,6.9760666,4437,-5.2283745,7.844104e-07,9776
REEP3,6.973251,4438,-1.4950691,0.13769151,16495
LOC100289473,6.9729743,4439,-13.412061,1.2026703e-23,3242
TBPL2,6.9727173,4440,-2.392616,0.01866781,14541
ATP1B3,6.9713526,4441,2.836734,0.005309516,13581
CCND2,6.971347,4442,-19.261305,0.0,796
MRPL45P2,6.970988,4443,-4.3518615,2.611834e-05,11010
KIAA0319,6.9706736,4444,11.15188,1.625123e-26,2692
TIGD6,6.9703712,4445,0.6313479,0.52904147,18876
BBC3,6.9687614,4446,10.934983,7.005931e-21,3899
FAM208B,6.968726,4447,6.2552853,6.3103505e-09,8401
RPP40,6.967939,4448,7.0697255,4.7129915e-11,7280
CTSA,6.9666853,4449,5.6709485,1.10567036e-07,9182
OXNAD1,6.966487,4450,0.7648672,0.44575217,18508
HMGN4,6.9653172,4451,-0.775243,0.43955162,18477
C19orf69,6.964816,4452,-11.410024,1.98902e-19,4298
BIK,6.9646893,4453,12.442792,1.4612259e-26,2683
MIR3974,6.9633875,4454,0.8069105,0.41991702,18382
UGGT2,6.9628854,4455,-1.7246081,0.086917795,15954
RAPSN,6.9624424,4456,0.67165637,0.5028594,18760
STX17,6.9621086,4457,-5.7610893,7.6228176e-08,9065
ANKRD54,6.962092,4458,6.544206,9.654123e-10,7951
SNX1,6.961567,4459,-16.832094,1.5412158e-36,1346
STX8,6.9595857,4460,-9.796995,7.4540885e-17,5032
UCHL1,6.958768,4461,-1.8308461,0.06992377,15717
DNAJB4,6.956562,4462,-17.496128,2.909967e-33,1692
DUX4L2,6.954101,4463,1.052626,0.2946254,17648
HNRNPAB,6.952981,4464,19.939426,0.0,741
SOSTDC1,6.952908,4465,-14.327362,1.1211926e-26,2663
HEPHL1,6.952321,4466,5.079655,6.512744e-07,9720
PIGN,6.9520206,4467,3.7215974,0.0002933824,12037
ACTR3B,6.9510164,4468,1.2884665,0.20018925,16990
ARHGEF40,6.9508834,4469,-17.121292,5.060799e-31,1955
INVS,6.9502163,4470,-7.3367968,4.6913775e-11,7278
RARS,6.950087,4471,11.393796,1.8317619e-22,3518
FBXO2,6.950081,4472,-4.4238286,2.3341086e-05,10964
BTBD1,6.9488583,4473,-2.0087786,0.046683006,15303
CLCA2,6.9488044,4474,-6.8715186,2.7235256e-10,7642
SLCO1A2,6.947199,4475,-9.4081335,2.9399588e-15,5535
DHRS7B,6.944916,4476,-10.295812,3.8599834e-20,4106
DLX4,6.94378,4477,12.026797,9.437226e-28,2479
C20orf112,6.943221,4478,6.8855414,2.1378757e-10,7584
MAN2A1,6.941568,4479,-0.81104267,0.4189617,18376
TEX14,6.941322,4480,3.658908,0.00034419363,12104
LOC100292680,6.94086,4481,-2.7022085,0.008062868,13863
RARRES1,6.9401608,4482,-10.087059,1.6651311e-18,4536
WFIKKN1,6.9387946,4483,7.1090603,4.1036816e-11,7253
EXD2,6.9380016,4484,-0.57263446,0.5678033,19074
PRKCG,6.937604,4485,2.2734401,0.024035323,14750
CAPN5,6.9369354,4486,-14.381951,5.8723635e-31,1961
SNAR-I,6.9369335,4487,3.6774287,0.00024899357,11970
SNORD32A,6.936468,4488,-3.076091,0.0026195026,13146
LOC100286844,6.935984,4489,-6.1528053,8.003276e-09,8467
DMD,6.9345684,4490,-32.62888,0.0,52
ARHGAP11A,6.9342346,4491,23.07795,0.0,452
BANF1,6.933193,4492,13.232536,1.6422792e-28,2353
NKTR,6.93279,4493,-7.4407315,2.4819046e-11,7152
GYS1,6.931802,4494,-3.7859983,0.00025409283,11981
ADCK3,6.9317436,4495,-13.6909685,5.7226844e-25,2965
MIR3660,6.930312,4496,0.27145952,0.78643656,20052
CRYBA2,6.930055,4497,7.810518,3.763745e-14,5962
ZNF846,6.9297,4498,-8.654151,3.416968e-14,5944
SUV39H2,6.9295964,4499,9.047766,1.0308388e-15,5374
ACP1,6.9295597,4500,13.196958,1.0445948e-28,2323
PDZK1IP1,6.927783,4501,-0.46027097,0.646134,19425
PLXNB2,6.9270353,4502,3.370923,0.0010139149,12614
CRELD2,6.9263225,4503,10.21863,5.0699786e-18,4672
FAM171A2,6.925682,4504,5.929347,2.571454e-08,8776
TRAF2,6.9256563,4505,12.82461,5.832634e-23,3408
TRIM43,6.924081,4506,1.4037918,0.16188852,16692
GUCA1B,6.923764,4507,-6.5296063,1.5911071e-09,8065
CYP2G1P,6.923596,4508,-1.2061588,0.23037718,17206
SNORA31,6.922743,4509,-2.7830658,0.006320822,13691
AMY2B,6.9226,4510,-18.102509,1.4783289e-36,1341
PQLC2,6.9224377,4511,15.19802,1.053831e-35,1420
FUBP3,6.9202223,4512,-1.0806056,0.2818994,17556
PDE1C,6.9202127,4513,-17.93668,8.4441534e-33,1749
RDH10,6.920083,4514,-2.9082637,0.004161631,13424
FNIP1,6.9187,4515,-1.3661929,0.17435664,16796
TSHZ2,6.9186563,4516,-31.123056,0.0,70
HAUS3,6.9182124,4517,-1.3031499,0.19523193,16948
CTRC,6.9178333,4518,-0.7098757,0.4792153,18663
FKBP1A-SDCBP2,6.9173946,4519,-4.217976,5.085024e-05,11266
BLMH,6.916221,4520,5.434046,1.2091508e-07,9213
DDX60L,6.9154015,4521,1.5093725,0.13364837,16461
APPL1,6.91387,4522,-2.0194643,0.045717925,15283
RPTOR,6.9114437,4523,-0.518068,0.60527587,19250
ATP6V1D,6.910984,4524,4.700149,6.2725335e-06,10462
C8orf77,6.9103193,4525,5.024593,1.7788652e-06,10036
PPY2,6.910161,4526,10.254355,2.4126697e-23,3320
C21orf67,6.909739,4527,3.0645342,0.0027337347,13173
PPM1H,6.9078774,4528,6.1566634,8.464252e-09,8483
MATL2963,6.907663,4529,-3.1588256,0.0020324024,13013
WDR24,6.907406,4530,15.930436,1.23949e-39,1094
SP6,6.906987,4531,3.7849457,0.00025581036,11986
TMEM66,6.904915,4532,-7.4496565,2.592577e-12,6703
SNORD69,6.904372,4533,-1.8879915,0.061652377,15578
INSL4,6.9042807,4534,1.8333176,0.06874285,15696
RUNX3,6.901965,4535,-4.649549,8.575009e-06,10575
LOC392364,6.900219,4536,0.17182337,0.8637937,20369
CDC42SE1,6.899602,4537,9.169527,2.551049e-15,5512
PLEKHN1,6.8982515,4538,7.8960137,2.7929707e-12,6712
MME,6.8967752,4539,-40.714344,0.0,9
LOC100144595,6.89615,4540,5.092515,4.2582698e-07,9594
C2orf83,6.8960047,4541,-2.2431116,0.02712149,14861
PGBD5,6.894039,4542,3.2916303,0.0012006449,12713
VSIG2,6.8937397,4543,-12.744869,1.6380177e-24,3061
SNORD8,6.8922815,4544,-1.3541691,0.17873234,16829
REEP1,6.891673,4545,4.9160337,1.932881e-06,10062
TSPO2,6.8911552,4546,-4.839135,4.792176e-06,10366
NFU1,6.890808,4547,-7.4614244,3.2606834e-11,7203
RNF181,6.8905597,4548,15.33264,1.35626015e-36,1339
C1orf194,6.8905506,4549,10.312349,2.6251189e-20,4062
YARS,6.888365,4550,12.068829,4.6513136e-24,3150
CERS3,6.8882384,4551,-6.2029634,6.5356534e-09,8410
RRN3P1,6.887417,4552,-15.04687,3.0905198e-28,2397
PTPRC,6.8867135,4553,0.65623623,0.5128445,18802
GBP2,6.8857107,4554,-17.498127,0.0,937
UBE3D,6.8851757,4555,-7.370537,1.08961356e-11,6974
ILF2,6.8849554,4556,18.637995,0.0,858
FADS2,6.8849187,4557,5.088728,1.3038481e-06,9918
KIF13B,6.883913,4558,0.6611465,0.5093837,18793
STK32B,6.8833246,4559,-3.4598942,0.0006609572,12397
EBAG9,6.8829684,4560,0.971606,0.33245024,17884
HJURP,6.8824334,4561,26.330639,0.0,235
TCHHL1,6.8812113,4562,2.6702287,0.007947321,13854
NFS1,6.880738,4563,6.75315,9.860636e-11,7425
KIAA0825,6.8806524,4564,-0.1770464,0.8597638,20351
SPEM1,6.8771925,4565,1.4939748,0.1380213,16499
PPP1R2P9,6.876327,4566,-0.8958048,0.37248856,18130
GALNT3,6.8758283,4567,-1.7475748,0.08322196,15907
LOC644145,6.8739877,4568,-8.844421,6.523043e-14,6060
KLF16,6.8739023,4569,8.708033,2.867193e-14,5911
GNPDA2,6.8735313,4570,-6.3963037,3.0666685e-09,8210
FABP2,6.8735137,4571,-2.133981,0.035355832,15075
GRIA2,6.869866,4572,3.441682,0.0006797284,12412
CENPN,6.8681293,4573,16.82876,1.971156e-39,1108
SDR42E1,6.8680305,4574,-1.2413051,0.21685621,17107
HIST1H2BA,6.8661747,4575,-1.1037743,0.27201885,17490
LRRC16B,6.8656263,4576,3.1248322,0.0021450943,13046
MYBL1,6.864053,4577,12.500635,1.5321888e-25,2863
DCAF6,6.8633995,4578,6.7050533,2.1180889e-10,7582
ATP5L2,6.8633256,4579,-1.8778915,0.06268125,15592
MAPT-AS1,6.8632355,4580,5.3647327,3.0335804e-07,9496
TRPC1,6.8628488,4581,-14.061111,1.414142e-25,2855
VRTN,6.8626184,4582,3.6391034,0.00030917148,12062
COL4A6,6.861266,4583,-13.052579,8.521641e-25,3006
VAMP5,6.858732,4584,-6.3137617,7.0840462e-09,8435
SURF4,6.857712,4585,2.271751,0.024950922,14785
C5orf56,6.857373,4586,-13.155725,7.6166114e-28,2466
B4GALT5,6.8526263,4587,-6.399344,1.2675856e-09,8018
AFF4,6.8520207,4588,-0.15465592,0.87736154,20425
TMEM232,6.851704,4589,-5.3483,3.4481496e-07,9541
SUDS3,6.851235,4590,4.7294235,6.074242e-06,10453
BRI3,6.8507633,4591,-3.159008,0.0020534948,13021
SLC22A13,6.850211,4592,-0.72944456,0.46734914,18609
SLC4A10,6.84951,4593,2.3144612,0.021293836,14658
BPI,6.8475604,4594,-5.313248,4.643497e-07,9616
PTCH1,6.847064,4595,-22.27416,0.0,524
TTBK1,6.8469095,4596,9.133715,1.7736491e-17,4830
CXXC11,6.8465047,4597,-0.7672315,0.444606,18501
SCN7A,6.845092,4598,-13.274945,8.374304e-25,3004
SYN3,6.8449454,4599,-7.4865766,8.119643e-12,6924
HBM,6.8427277,4600,-3.9769504,0.00013783757,11697
MSN,6.842687,4601,-7.0190563,1.2106542e-10,7463
ARMC7,6.8415527,4602,8.547444,6.113424e-14,6046
TCTEX1D2,6.8405237,4603,14.854718,4.2705956e-29,2256
POF1B,6.840375,4604,-4.082419,7.6865916e-05,11421
TAS1R2,6.8402786,4605,0.93721944,0.3505791,18003
ZBTB46,6.8397894,4606,-6.8865733,1.583175e-10,7512
PRKG1,6.839771,4607,-3.6097302,0.00045965987,12220
YWHAQ,6.838808,4608,0.4947238,0.6215885,19324
DHFR,6.8358984,4609,1.502053,0.1356696,16476
PCNXL2,6.8356547,4610,-0.7547258,0.45198086,18536
CASK,6.8327603,4611,2.9108958,0.004238251,13435
NTNG1,6.8323417,4612,6.609143,1.3023731e-10,7482
ZDHHC21,6.831635,4613,0.43530077,0.66417545,19504
TYRO3,6.831361,4614,-11.77978,2.4726805e-20,4051
C21orf58,6.8284683,4615,15.440763,7.237664e-31,1974
RPS19BP1,6.8264785,4616,2.523345,0.012867797,14221
ANKRD13B,6.8264694,4617,5.832518,2.197679e-08,8734
BUD13,6.826409,4618,-7.5286717,9.7460555e-12,6959
ZNF367,6.8262033,4619,20.606281,0.0,684
EID2,6.824324,4620,0.28230837,0.7781092,20016
C2orf27A,6.82425,4621,6.276481,4.188684e-09,8284
CLCA1,6.823175,4622,-1.4914939,0.13926022,16510
LCE1B,6.823138,4623,0.4747252,0.63568133,19385
RSF1,6.822768,4624,-0.29191974,0.77083176,19986
C7orf26,6.822716,4625,-0.6036967,0.5470278,18982
SNORD88A,6.822392,4626,4.2567825,4.344759e-05,11204
TCERG1,6.8219657,4627,0.7154191,0.47589687,18650
PGK2,6.82189,4628,10.933163,4.299816e-21,3846
STX5,6.821568,4629,1.3423663,0.18140107,16845
POLR2C,6.8215036,4630,-8.226202,1.6995235e-14,5825
C4orf36,6.821454,4631,-3.4197128,0.0008451952,12508
RNF38,6.820217,4632,-12.63358,1.29128145e-23,3253
CCDC62,6.8191166,4633,-3.4212255,0.0008814442,12533
CDCA7L,6.8167458,4634,-5.958582,2.5858952e-08,8777
C8ORFK29,6.8156867,4635,15.059213,5.3618032e-36,1393
KLHL21,6.8151035,4636,-19.13815,7.252039e-36,1408
DEF6,6.8137236,4637,6.4311395,4.160887e-09,8283
SCYL2,6.813346,4638,5.45606,2.1566942e-07,9397
FBXW4,6.813133,4639,-6.525929,5.683967e-10,7816
ARID5A,6.8129387,4640,-11.427288,3.3062102e-20,4093
KLF8,6.8124676,4641,-13.727441,5.0537417e-25,2956
SLC10A4,6.812408,4642,3.561233,0.00048515887,12244
PGLS,6.8122506,4643,7.099494,6.22845e-11,7330
MYO1A,6.812215,4644,-0.13019323,0.8966363,20496
ARTN,6.8115473,4645,22.901642,0.0,467
DVL1,6.8107753,4646,2.6213827,0.009879684,14003
BCKDHB,6.8097906,4647,-8.529819,1.1325147e-13,6160
RAB32,6.809182,4648,-5.7971597,5.480812e-08,8983
SLC2A13,6.808341,4649,-1.3329628,0.18511875,16871
CENPV,6.8071656,4650,-10.985859,3.6152063e-23,3365
ERGIC3,6.8070526,4651,6.2945437,5.312197e-09,8354
LOC388849,6.8066187,4652,-10.309972,7.625498e-18,4725
MED23,6.804329,4653,-2.2091382,0.029196782,14912
USP38,6.804259,4654,3.9989548,0.0001091553,11584
MCM3AP-AS1,6.8033485,4655,-1.946759,0.05417602,15448
TNNT3,6.8022556,4656,-18.541365,1.2702394e-34,1514
ZNF542,6.801634,4657,-3.3142793,0.0011913786,12709
ABHD11-AS1,6.8011875,4658,5.006801,1.9262893e-06,10059
TCEAL4,6.800337,4659,3.8129282,0.00020458107,11885
ZNF323,6.799844,4660,-5.18911,8.0645236e-07,9784
CDK5RAP2,6.798588,4661,-1.8409338,0.06800971,15679
TMEM160,6.7980757,4662,7.201532,6.8037034e-11,7352
FBXL19,6.797002,4663,18.138756,0.0,891
ARRB2,6.7969785,4664,0.057557825,0.9542075,20688
NPLOC4,6.7941303,4665,3.6888843,0.00030447802,12051
RETN,6.7940063,4666,3.4292905,0.0008023786,12480
NXF5,6.7934566,4667,4.0470347,7.938192e-05,11438
FAM43B,6.7928677,4668,-0.98035854,0.32907918,17868
CRLF3,6.792824,4669,-1.8773004,0.06279425,15593
LOC100286793,6.7923355,4670,-3.4489217,0.0007224253,12442
COL5A2,6.7915735,4671,23.350508,0.0,425
ATP8B1,6.7883387,4672,6.673178,7.166051e-10,7870
MIR507,6.7879434,4673,-9.546358,1.4292555e-20,3989
AADAT,6.787936,4674,-7.3205476,1.3346816e-11,7011
GBP1P1,6.7864313,4675,-4.934241,1.4635261e-06,9964
RPGR,6.786189,4676,-8.47549,1.610351e-13,6219
NLE1,6.785923,4677,-7.6717234,5.1292273e-12,6820
TPD52L3,6.7836914,4678,-0.37238628,0.71025604,19704
ATF5,6.7836237,4679,10.892461,7.715962e-21,3917
IDI1,6.783509,4680,1.4126769,0.1607053,16684
JPH2,6.7826285,4681,-20.319782,8.48211e-39,1149
CLIC4,6.780283,4682,-7.0559735,1.0915626e-10,7439
CD164L2,6.78001,4683,-9.084155,8.3222325e-15,5712
ANKH,6.7795873,4684,-5.6444764,5.991298e-08,9001
PUS3,6.7792478,4685,-4.9693108,1.9137099e-06,10057
FLRT2,6.779066,4686,-21.055159,0.0,652
PIWIL3,6.778812,4687,2.2502415,0.024984516,14787
BTG2,6.7780113,4688,-8.130442,2.7582182e-13,6321
NLRP12,6.7779474,4689,6.064157,1.0793402e-08,8545
DUSP8,6.776621,4690,-4.1221285,7.340735e-05,11407
TUBGCP2,6.775923,4691,0.439608,0.6609606,19491
GRIA1,6.775798,4692,-8.873508,7.00404e-15,5673
CNOT3,6.775134,4693,7.802123,3.1635044e-12,6726
DCTN3,6.772577,4694,0.441552,0.65945905,19485
RCAN1,6.7694693,4695,-19.504225,1.3342727e-38,1168
EIF2B3,6.769311,4696,-7.8755527,3.855856e-12,6765
KIAA1586,6.7669783,4697,-4.7294044,6.3802554e-06,10468
C16orf78,6.7660313,4698,-3.985958,0.00012722846,11662
FAM182B,6.765979,4699,-2.4541955,0.015704617,14400
SPINT1,6.765518,4700,10.998135,2.890664e-20,4076
C17orf59,6.76469,4701,1.3121343,0.19195938,16927
SOX2-OT,6.763339,4702,3.9208987,0.00012240534,11641
DDX4,6.762895,4703,0.39130756,0.6962284,19645
C17orf102,6.762636,4704,1.5683339,0.11867153,16304
MOV10L1,6.7625756,4705,-2.6659427,0.008860592,13919
FANK1,6.7622166,4706,6.5124173,1.9904665e-09,8114
ARHGAP39,6.762007,4707,13.901291,1.1532795e-25,2844
ZNFX1,6.76135,4708,2.0166922,0.04567541,15282
REREP3,6.7603245,4709,0.0018713058,0.9985104,20858
NR4A1,6.7599635,4710,-12.84655,3.3607592e-23,3355
POGLUT1,6.7585874,4711,-2.6636212,0.008931134,13928
KIAA0430,6.7585483,4712,-8.553793,8.585116e-14,6105
LIN54,6.7581315,4713,2.881583,0.004698553,13508
SEC13,6.756244,4714,17.583134,4.14941e-40,1062
TMUB1,6.754858,4715,13.680884,2.0797168e-30,2038
DDO,6.7540555,4716,-12.812818,1.433241e-29,2186
LOC100505841,6.752797,4717,2.1194527,0.035321955,15073
YIPF4,6.7526226,4718,0.62073535,0.5360783,18910
PNRC1,6.7523284,4719,-19.883566,0.0,747
CEP44,6.751896,4720,-4.4475517,2.1749302e-05,10939
NEURL,6.7510495,4721,16.738619,0.0,984
SNORD51,6.7500687,4722,-2.0783687,0.040080477,15192
MAN2B2,6.7499495,4723,1.2420963,0.21604834,17105
SH2B3,6.749064,4724,-5.9162064,4.1444515e-08,8909
THSD4,6.7486563,4725,0.3876908,0.6989562,19654
TGFA,6.7485356,4726,-5.9571824,3.1711256e-08,8834
ASCL2,6.747075,4727,8.632562,1.2170283e-14,5771
MATN4,6.746546,4728,-6.3997135,4.881996e-09,8328
RBBP6,6.745081,4729,-0.8640393,0.38939,18229
TAS2R10,6.744902,4730,-5.041934,1.8872555e-06,10053
CCNDBP1,6.743644,4731,-20.83499,0.0,670
EHBP1L1,6.743102,4732,-1.0770917,0.2836358,17572
EDA,6.7430754,4733,-23.093964,0.0,451
CCDC67,6.742858,4734,3.8054206,0.0001985731,11872
SNORA2B,6.7418494,4735,-1.633491,0.1054051,16159
TSPAN8,6.741614,4736,-14.179744,4.256081e-29,2255
RGN,6.740725,4737,-30.708218,0.0,78
BMP10,6.7405705,4738,1.9681057,0.049816955,15374
LEMD2,6.739894,4739,9.950125,6.2192294e-18,4695
SMPX,6.7396193,4740,-0.51228315,0.6092921,19269
CSNK1G2-AS1,6.739008,4741,-0.8342158,0.40599266,18331
BPHL,6.738847,4742,-0.9646348,0.33687586,17910
ZFX,6.7373095,4743,-3.552543,0.00053389755,12291
ZAP70,6.7372575,4744,0.085054375,0.93235064,20623
NETO2,6.7362947,4745,2.2755804,0.024736395,14777
KLHL36,6.7356987,4746,-7.5342402,1.5166575e-11,7034
MSRB2,6.733453,4747,2.4079027,0.017533708,14493
EPT1,6.7331285,4748,13.939219,6.796048e-30,2125
UFD1L,6.7330666,4749,10.033914,2.7529375e-20,4069
ATL1,6.7311563,4750,-10.664285,2.0580065e-18,4570
ZC3H7B,6.731067,4751,-9.301073,1.0247846e-15,5373
VEGFB,6.730058,4752,-8.371749,4.058816e-13,6387
PPIB,6.7297435,4753,12.198699,8.1899995e-26,2827
FAM192A,6.729659,4754,-2.8754666,0.004604105,13500
COMTD1,6.72573,4755,12.607417,2.6171135e-24,3103
SGSH,6.724963,4756,-0.41424593,0.67938745,19574
NFIA,6.7234783,4757,-10.734374,1.6399067e-21,3735
HACE1,6.7231193,4758,-9.299325,1.0078093e-15,5369
MAST2,6.7218285,4759,8.99916,7.326034e-16,5325
PTGFR,6.721513,4760,-17.170412,3.0627843e-32,1815
ALS2CR8,6.7212534,4761,-7.153458,1.10037375e-10,7441
MCART2,6.7211714,4762,-3.3253791,0.0012168053,12724
TAS2R14,6.7210417,4763,-4.593721,1.1761129e-05,10691
MAP7D2,6.720627,4764,-0.7158341,0.47480085,18647
SNORA62,6.719726,4765,-1.1402144,0.2566485,17395
HOXC6,6.719693,4766,-3.0032547,0.0031186028,13269
TTLL12,6.7195992,4767,11.9045725,7.062331e-23,3431
ZCCHC18,6.7193847,4768,-3.2534862,0.0014461044,12828
TSPAN12,6.7177486,4769,-12.269182,7.5399615e-26,2818
UBE2QL1,6.717719,4770,2.5241036,0.012512099,14201
MEGF8,6.716832,4771,-8.120702,6.786168e-13,6482
KLHL28,6.7165494,4772,-1.8246274,0.07071215,15730
DAPP1,6.716115,4773,5.035529,1.6998077e-06,10016
GLT8D1,6.715639,4774,1.5519816,0.122864634,16352
ARHGAP17,6.715521,4775,-5.8196073,5.489504e-08,8984
DHX29,6.7147117,4776,2.0574596,0.04160348,15216
DDX12P,6.7144704,4777,4.572972,1.228166e-05,10704
TNFAIP6,6.7134247,4778,6.3308697,5.9517395e-09,8386
HSH2D,6.713032,4779,14.101816,6.215036e-28,2446
H6PD,6.712678,4780,-15.2655525,5.427647e-29,2278
FLJ27354,6.71253,4781,-23.9897,0.0,373
C19orf79,6.711935,4782,11.3864765,1.5250111e-21,3730
LFNG,6.7111044,4783,3.3832245,0.00085555954,12517
NELL1,6.710582,4784,4.844026,1.7785638e-06,10035
DHX15,6.7099237,4785,6.326957,3.6823902e-09,8257
PAPD4,6.7092013,4786,-4.311078,3.3917982e-05,11120
TMBIM1,6.708535,4787,-15.204115,2.6960516e-28,2390
TIAL1,6.708435,4788,-0.56908584,0.57041615,19087
SENP1,6.707067,4789,4.45048,1.8561952e-05,10864
TTC8,6.706283,4790,2.9295504,0.0040051662,13408
PLEKHF2,6.7061253,4791,10.2556715,2.1062194e-18,4577
KIAA1147,6.705002,4792,-2.6123042,0.0101247495,14024
NGFR,6.704214,4793,-18.215183,1.6963858e-36,1348
FAM9A,6.703871,4794,2.9096422,0.0038113997,13380
TMCC3,6.701522,4795,-14.479653,2.3585405e-28,2381
DTHD1,6.7003984,4796,3.8407385,0.0001843847,11834
IRX1,6.697256,4797,-16.213005,1.5597783e-31,1887
RPTN,6.696974,4798,2.5089917,0.012899916,14223
RTN4IP1,6.696822,4799,-0.23908392,0.81130797,20163
IFI16,6.694687,4800,-9.457593,3.7536904e-17,4940
NTF3,6.6941085,4801,-13.084119,1.1231895e-24,3031
LYZL4,6.6936855,4802,-1.4414117,0.15243477,16610
ZNF532,6.693581,4803,-6.684282,5.814889e-10,7820
ZNF408,6.691939,4804,7.654943,5.367747e-12,6830
ANKRD12,6.6906967,4805,-5.897272,3.9124362e-08,8889
AKR1B10,6.690213,4806,-1.6699237,0.09770922,16075
TBCEL,6.689991,4807,-4.884166,3.4741101e-06,10268
MYL12B,6.6888237,4808,5.0490375,1.3934928e-06,9946
MIR324,6.6885896,4809,-11.134276,1.7043511e-19,4272
GPM6A,6.6874576,4810,-9.39201,2.9923054e-16,5230
COMMD8,6.6872177,4811,4.158403,5.6248584e-05,11303
OXA1L,6.685813,4812,-9.296464,1.6014508e-16,5135
GPBP1,6.6832595,4813,-0.29902747,0.76545995,19962
EGF,6.6828365,4814,-6.317946,6.914107e-09,8428
NCOA6,6.6811337,4815,3.6036975,0.00044706813,12206
SLC29A3,6.6809597,4816,12.56071,3.5516143e-24,3127
